"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US24027","Howard County, Maryland","28106","null","3080","null","72056","3779","null","null","109810","4231","null","null","157068","null","5171","null","285091","16657","null","null","446865","null","46978","null",
"0500000US24031","Montgomery County, Maryland","24009","null","1386","null","60662","1652","null","null","97363","2117","null","null","148653","null","3173","null","328043","8809","null","null","587900","null","26018","null",
"0500000US24033","Prince George's County, Maryland","20186","null","1074","null","47344","1501","null","null","73207","1825","null","null","109333","null","2362","null","195786","5463","null","null","288947","null","14782","null",
"0500000US24037","St. Mary's County, Maryland","17523","null","3989","null","52276","5465","null","null","84229","6208","null","null","116267","null","5769","null","222802","18259","null","null","358761","null","54827","null",
"0500000US24043","Washington County, Maryland","13304","null","1560","null","33430","2808","null","null","54484","3200","null","null","81861","null","4249","null","181506","22389","null","null","322852","null","76610","null",
"0500000US24045","Wicomico County, Maryland","14474","null","1899","null","32550","3319","null","null","53191","4031","null","null","82513","null","5706","null","176223","22373","null","null","313780","null","82042","null",
"0500000US24510","Baltimore city, Maryland","7536","null","472","null","23606","1026","null","null","43022","1735","null","null","70896","null","2133","null","162606","7521","null","null","287245","null","23463","null",
"0500000US25001","Barnstable County, Massachusetts","16112","null","1232","null","39075","2228","null","null","64961","3677","null","null","101208","null","4622","null","220081","19516","null","null","423124","null","71227","null",
"0500000US25003","Berkshire County, Massachusetts","11629","null","1452","null","28177","2315","null","null","49831","3758","null","null","80569","null","4375","null","177052","14767","null","null","309918","null","41174","null",
"0500000US25005","Bristol County, Massachusetts","11644","null","562","null","32321","1034","null","null","58304","1835","null","null","93236","null","2208","null","176232","7881","null","null","276885","null","23091","null",
"0500000US25009","Essex County, Massachusetts","13840","null","795","null","39614","1771","null","null","70150","2303","null","null","113861","null","3212","null","253736","9682","null","null","455241","null","28414","null",
"0500000US25011","Franklin County, Massachusetts","12202","null","1266","null","29993","3058","null","null","55425","3875","null","null","85489","null","4971","null","162050","11430","null","null","264130","null","34473","null",
"0500000US25013","Hampden County, Massachusetts","10671","null","727","null","27551","1257","null","null","49078","1937","null","null","81283","null","2765","null","167510","8258","null","null","277578","null","26215","null",
"0500000US25015","Hampshire County, Massachusetts","10211","null","2056","null","31641","3286","null","null","57161","4346","null","null","91750","null","4493","null","185676","13410","null","null","311039","null","32906","null",
"0500000US25017","Middlesex County, Massachusetts","16398","null","719","null","49153","1525","null","null","85053","1893","null","null","133367","null","2352","null","289981","8251","null","null","517405","null","24415","null",
"0500000US25021","Norfolk County, Massachusetts","19012","null","1456","null","54047","2231","null","null","90070","2462","null","null","138364","null","3265","null","310939","11742","null","null","553618","null","32404","null",
"0500000US25023","Plymouth County, Massachusetts","17421","null","1293","null","44289","1927","null","null","74767","2539","null","null","114852","null","3042","null","236194","11765","null","null","410331","null","32484","null",
"0500000US25025","Suffolk County, Massachusetts","7531","null","584","null","26652","1390","null","null","55184","1873","null","null","96864","null","2845","null","237039","11261","null","null","443076","null","37383","null",
"0500000US25027","Worcester County, Massachusetts","13546","null","785","null","37640","1294","null","null","66048","1670","null","null","102948","null","2443","null","207565","8633","null","null","344690","null","24984","null",
"0500000US26005","Allegan County, Michigan","14255","null","1607","null","34201","2333","null","null","53708","3247","null","null","78701","null","4658","null","148178","17083","null","null","246422","null","60049","null",
"0500000US26017","Bay County, Michigan","11231","null","1440","null","27961","2583","null","null","47540","3700","null","null","74737","null","3925","null","155232","17795","null","null","271703","null","62858","null",
"0500000US26021","Berrien County, Michigan","10485","null","1214","null","26675","1466","null","null","45162","2277","null","null","74233","null","3157","null","151192","9643","null","null","253682","null","28755","null",
"0500000US26025","Calhoun County, Michigan","10995","null","1340","null","27879","1650","null","null","45092","2215","null","null","66963","null","2805","null","137612","9968","null","null","228121","null","30186","null",
"0500000US26037","Clinton County, Michigan","15577","null","2203","null","36879","2220","null","null","58239","3267","null","null","87236","null","4420","null","174421","19248","null","null","296547","null","58410","null",
"0500000US26045","Eaton County, Michigan","15185","null","1792","null","35797","2401","null","null","56906","2488","null","null","81295","null","3567","null","154726","12379","null","null","241709","null","30644","null",
"0500000US26049","Genesee County, Michigan","9695","null","705","null","24858","1242","null","null","42335","1494","null","null","66193","null","1898","null","140542","6615","null","null","233322","null","21941","null",
"0500000US26055","Grand Traverse County, Michigan","16047","null","1963","null","34727","3031","null","null","56885","3494","null","null","78495","null","4821","null","176600","37839","null","null","347488","null","133609","null",
"0500000US26065","Ingham County, Michigan","10190","null","1144","null","27719","1496","null","null","45467","1725","null","null","73100","null","2841","null","159913","8541","null","null","270730","null","26845","null",
"0500000US26073","Isabella County, Michigan","8451","null","1310","null","23730","2505","null","null","42594","3394","null","null","68745","null","4351","null","137987","11338","null","null","218214","null","26674","null",
"0500000US26075","Jackson County, Michigan","11916","null","1160","null","26724","1626","null","null","45294","3003","null","null","71847","null","3574","null","143273","11452","null","null","231658","null","28860","null",
"0500000US26077","Kalamazoo County, Michigan","10703","null","1135","null","27599","1365","null","null","45996","2334","null","null","75382","null","3232","null","159668","8891","null","null","268330","null","24834","null",
"0500000US26081","Kent County, Michigan","12499","null","788","null","32148","1275","null","null","53509","1524","null","null","80962","null","2209","null","169876","7045","null","null","293716","null","22708","null",
"0500000US26087","Lapeer County, Michigan","14609","null","1846","null","33809","2246","null","null","50899","3225","null","null","75499","null","4345","null","135589","7801","null","null","206426","null","20596","null",
"0500000US26091","Lenawee County, Michigan","12440","null","1603","null","28963","2238","null","null","46851","3008","null","null","72407","null","3929","null","142896","15465","null","null","241575","null","54799","null",
"0500000US26093","Livingston County, Michigan","22011","null","1810","null","47041","2077","null","null","72808","2765","null","null","105837","null","3553","null","194951","12970","null","null","307895","null","40418","null",
"0500000US26099","Macomb County, Michigan","13932","null","686","null","33985","1001","null","null","54827","1210","null","null","83363","null","1530","null","156319","5368","null","null","243019","null","15047","null",
"0500000US26103","Marquette County, Michigan","10332","null","1167","null","25215","2934","null","null","44191","3254","null","null","66856","null","3800","null","130399","11095","null","null","202912","null","33347","null",
"0500000US26111","Midland County, Michigan","13471","null","1646","null","32592","2261","null","null","50338","3058","null","null","79652","null","4219","null","177331","19312","null","null","310352","null","62596","null",
"0500000US26115","Monroe County, Michigan","15474","null","1562","null","34067","2553","null","null","57110","3131","null","null","85713","null","4110","null","157380","12516","null","null","246125","null","42150","null",
"0500000US26121","Muskegon County, Michigan","9683","null","1047","null","24975","1563","null","null","42105","2029","null","null","64130","null","2953","null","128550","8859","null","null","203297","null","21536","null",
"0500000US26125","Oakland County, Michigan","15446","null","653","null","41093","977","null","null","68930","1329","null","null","107624","null","1884","null","233865","5921","null","null","401912","null","16562","null",
"0500000US26139","Ottawa County, Michigan","16685","null","1437","null","39303","1835","null","null","60340","1962","null","null","86662","null","2610","null","173045","10631","null","null","289383","null","32307","null",
"0500000US26145","Saginaw County, Michigan","10746","null","1078","null","28082","1558","null","null","45184","2003","null","null","68373","null","3276","null","134750","9671","null","null","217288","null","31484","null",
"0500000US26147","St. Clair County, Michigan","11971","null","1048","null","30664","1995","null","null","50275","2390","null","null","75403","null","3154","null","142188","8527","null","null","220132","null","22211","null",
"0500000US26155","Shiawassee County, Michigan","12601","null","1568","null","29222","2498","null","null","47566","3718","null","null","69961","null","5025","null","130291","11967","null","null","196068","null","30634","null",
"0500000US26159","Van Buren County, Michigan","13894","null","1334","null","30202","2088","null","null","47072","3228","null","null","68217","null","3879","null","131192","10109","null","null","194116","null","17909","null",
"0500000US26161","Washtenaw County, Michigan","14036","null","1140","null","38084","1624","null","null","63229","2479","null","null","102247","null","3876","null","219398","10788","null","null","387795","null","32255","null",
"0500000US26163","Wayne County, Michigan","7766","null","354","null","23057","511","null","null","41441","701","null","null","68267","null","1219","null","147226","3526","null","null","248105","null","10366","null",
"0500000US27003","Anoka County, Minnesota","21318","null","1280","null","46368","1564","null","null","70672","2364","null","null","103985","null","2664","null","200371","20154","null","null","348426","null","75582","null",
"0500000US27013","Blue Earth County, Minnesota","11559","null","2093","null","30326","3138","null","null","49513","4596","null","null","79307","null","5419","null","172009","26309","null","null","302892","null","86690","null",
"0500000US27019","Carver County, Minnesota","23732","null","2600","null","51912","4077","null","null","83988","6378","null","null","127109","null","6799","null","268501","24575","null","null","460660","null","66466","null",
"0500000US27037","Dakota County, Minnesota","20311","null","1503","null","50109","1777","null","null","76707","2057","null","null","112460","null","3665","null","223900","13194","null","null","377923","null","42877","null",
"0500000US27053","Hennepin County, Minnesota","13962","null","639","null","38519","961","null","null","65085","1277","null","null","103818","null","1713","null","243155","7543","null","null","447836","null","23317","null",
"0500000US27109","Olmsted County, Minnesota","17498","null","2226","null","44228","3173","null","null","70853","3752","null","null","105821","null","4464","null","221788","15615","null","null","401953","null","42386","null",
