"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US12053","Hernando County, Florida","10257","null","1361","null","25204","null","2053","null","40917","null","2648","null","57767","null","2550","null","103675","null","9878","null","162543","null","32712","null",
"0500000US12055","Highlands County, Florida","10084","null","1379","null","22344","null","2027","null","33866","null","2203","null","50612","null","4010","null","106656","null","13060","null","179736","null","34330","null",
"0500000US12057","Hillsborough County, Florida","10264","null","658","null","27580","null","1035","null","46962","null","1275","null","74816","null","1635","null","166926","null","6033","null","297322","null","19601","null",
"0500000US12061","Indian River County, Florida","11394","null","1221","null","24877","null","1978","null","40364","null","3412","null","68507","null","5688","null","200789","null","36004","null","434272","null","124903","null",
"0500000US12069","Lake County, Florida","12697","null","1696","null","28753","null","2098","null","45531","null","2539","null","67468","null","3336","null","130543","null","13288","null","220418","null","44866","null",
"0500000US12071","Lee County, Florida","12301","null","1038","null","28675","null","1199","null","45564","null","1738","null","70142","null","2183","null","161802","null","9652","null","291874","null","30705","null",
"0500000US12073","Leon County, Florida","7299","null","1202","null","25581","null","2179","null","45848","null","2733","null","75901","null","3971","null","173123","null","16606","null","305950","null","56159","null",
"0500000US12081","Manatee County, Florida","10551","null","1028","null","26885","null","1471","null","43494","null","1917","null","67719","null","3209","null","140712","null","8413","null","232189","null","21140","null",
"0500000US12083","Marion County, Florida","11507","null","978","null","24336","null","1453","null","36667","null","1853","null","55739","null","3079","null","111618","null","6670","null","179609","null","17188","null",
"0500000US12085","Martin County, Florida","11607","null","2121","null","30772","null","3134","null","50887","null","3569","null","80240","null","5248","null","217675","null","23911","null","437419","null","69377","null",
"0500000US12086","Miami-Dade County, Florida","8855","null","340","null","23149","null","512","null","40719","null","768","null","68233","null","1140","null","173304","null","8326","null","332467","null","27589","null",
"0500000US12087","Monroe County, Florida","11541","null","2112","null","29488","null","3991","null","51344","null","4607","null","79312","null","7527","null","209843","null","41193","null","431269","null","119642","null",
"0500000US12089","Nassau County, Florida","12789","null","3297","null","35752","null","4190","null","52394","null","4920","null","76099","null","8137","null","140308","null","24352","null","222864","null","74737","null",
"0500000US12091","Okaloosa County, Florida","13212","null","1232","null","30908","null","2692","null","49786","null","3529","null","77397","null","5059","null","163406","null","14851","null","276292","null","43719","null",
"0500000US12095","Orange County, Florida","10970","null","641","null","27013","null","1021","null","44528","null","1525","null","69958","null","2032","null","163265","null","9121","null","298776","null","27152","null",
"0500000US12097","Osceola County, Florida","12561","null","1426","null","27998","null","1946","null","41592","null","2935","null","61197","null","4512","null","115759","null","8839","null","176624","null","22509","null",
"0500000US12099","Palm Beach County, Florida","11021","null","516","null","28942","null","946","null","49154","null","1136","null","79252","null","1793","null","199959","null","8027","null","386466","null","27192","null",
"0500000US12101","Pasco County, Florida","9986","null","1042","null","25245","null","1249","null","40791","null","1916","null","64272","null","2908","null","132580","null","10277","null","222162","null","35124","null",
"0500000US12103","Pinellas County, Florida","10086","null","578","null","25799","null","882","null","43288","null","1326","null","68475","null","1912","null","159228","null","8068","null","293090","null","26301","null",
"0500000US12105","Polk County, Florida","10450","null","860","null","24872","null","1255","null","40549","null","1668","null","63146","null","2187","null","123822","null","5471","null","194985","null","14989","null",
"0500000US12107","Putnam County, Florida","7036","null","2093","null","18193","null","2291","null","29542","null","3099","null","49208","null","4817","null","108289","null","15698","null","189940","null","44002","null",
"0500000US12109","St. Johns County, Florida","15411","null","3090","null","40510","null","3573","null","62354","null","4453","null","95822","null","8243","null","259727","null","62115","null","555151","null","210276","null",
"0500000US12111","St. Lucie County, Florida","9880","null","1309","null","24521","null","1877","null","40865","null","2767","null","62813","null","3749","null","127627","null","12688","null","214754","null","43115","null",
"0500000US12113","Santa Rosa County, Florida","16808","null","2591","null","36148","null","2430","null","54019","null","3908","null","79069","null","5735","null","170749","null","22340","null","296971","null","60465","null",
"0500000US12115","Sarasota County, Florida","12237","null","1207","null","30417","null","1737","null","47784","null","2405","null","74185","null","3466","null","166407","null","8816","null","298738","null","28371","null",
"0500000US12117","Seminole County, Florida","15004","null","1187","null","35189","null","1909","null","54946","null","2304","null","84179","null","3115","null","191767","null","18091","null","348382","null","67822","null",
"0500000US12119","Sumter County, Florida","12337","null","1756","null","27913","null","3779","null","45256","null","4212","null","66424","null","4431","null","113776","null","14020","null","166291","null","30996","null",
"0500000US12127","Volusia County, Florida","8533","null","920","null","23822","null","1349","null","38337","null","1606","null","59030","null","2460","null","130289","null","9014","null","230794","null","30230","null",
