"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US37051","Cumberland County, North Carolina","9883","1003","null","null","25893","1086","null","null","42207","null","1714","null","67429","null","2537","null","140215","9625","null","null","238117","32292","null","null",
"0500000US37057","Davidson County, North Carolina","12523","1608","null","null","28223","2497","null","null","46098","null","2881","null","71185","null","3153","null","148476","26529","null","null","277603","101042","null","null",
"0500000US37063","Durham County, North Carolina","11819","1348","null","null","32196","2223","null","null","54258","null","2795","null","86966","null","3255","null","188083","13411","null","null","318630","42145","null","null",
"0500000US37067","Forsyth County, North Carolina","10690","933","null","null","28060","1388","null","null","46689","null","2418","null","76646","null","2921","null","182610","15735","null","null","340075","51942","null","null",
"0500000US37071","Gaston County, North Carolina","9541","1260","null","null","26328","1788","null","null","44457","null","2128","null","68406","null","2871","null","149452","10125","null","null","257653","31810","null","null",
"0500000US37081","Guilford County, North Carolina","12048","897","null","null","29428","1331","null","null","47653","null","1878","null","75173","null","2497","null","187433","13598","null","null","363146","47650","null","null",
"0500000US37085","Harnett County, North Carolina","11177","1352","null","null","29679","2458","null","null","48123","null","2715","null","72183","null","3342","null","131995","10088","null","null","205578","33501","null","null",
"0500000US37089","Henderson County, North Carolina","12936","1696","null","null","29029","2269","null","null","47137","null","3580","null","76025","null","4653","null","157825","16756","null","null","281764","43938","null","null",
"0500000US37097","Iredell County, North Carolina","12311","1189","null","null","32983","2363","null","null","55573","null","2766","null","83161","null","3320","null","189864","17878","null","null","351110","57593","null","null",
"0500000US37101","Johnston County, North Carolina","15536","1659","null","null","33758","2474","null","null","52163","null","2454","null","78801","null","4838","null","144363","15910","null","null","220643","56253","null","null",
"0500000US37109","Lincoln County, North Carolina","13357","2534","null","null","29955","3547","null","null","47293","null","4425","null","80195","null","7158","null","186180","27036","null","null","344986","81403","null","null",
"0500000US37119","Mecklenburg County, North Carolina","14044","691","null","null","34804","936","null","null","57804","null","1374","null","94727","null","1999","null","223212","8228","null","null","405937","24155","null","null",
"0500000US37125","Moore County, North Carolina","13179","1609","null","null","31516","3025","null","null","52362","null","4127","null","82517","null","5813","null","175389","19132","null","null","307564","57854","null","null",
"0500000US37127","Nash County, North Carolina","9299","1801","null","null","26008","2578","null","null","42036","null","3378","null","69044","null","7437","null","153645","19436","null","null","257521","46859","null","null",
"0500000US37129","New Hanover County, North Carolina","10148","1589","null","null","29671","2131","null","null","52959","null","2279","null","83131","null","4340","null","182479","12044","null","null","314838","35746","null","null",
"0500000US37133","Onslow County, North Carolina","12233","1693","null","null","29450","2208","null","null","45710","null","3304","null","67037","null","4136","null","129914","13213","null","null","213264","45239","null","null",
"0500000US37135","Orange County, North Carolina","12548","1825","null","null","36091","2872","null","null","62256","null","4326","null","114687","null","7625","null","271891","24647","null","null","461007","74217","null","null",
"0500000US37147","Pitt County, North Carolina","9452","1068","null","null","23280","2168","null","null","41533","null","2510","null","68597","null","4682","null","164702","16843","null","null","296859","56666","null","null",
"0500000US37151","Randolph County, North Carolina","11004","1692","null","null","26474","2021","null","null","42933","null","3014","null","64984","null","3510","null","121000","7193","null","null","181149","21787","null","null",
"0500000US37155","Robeson County, North Carolina","5591","869","null","null","16826","1529","null","null","31558","null","2278","null","52281","null","2817","null","109884","10508","null","null","187034","35826","null","null",
"0500000US37157","Rockingham County, North Carolina","9124","1668","null","null","21809","2364","null","null","37682","null","3711","null","62654","null","5073","null","122875","9114","null","null","188559","23187","null","null",
"0500000US37159","Rowan County, North Carolina","10377","1699","null","null","27969","2628","null","null","45312","null","3276","null","68071","null","3925","null","135744","15315","null","null","227238","49646","null","null",
"0500000US37161","Rutherford County, North Carolina","8849","2234","null","null","22016","3640","null","null","35662","null","3817","null","55273","null","6336","null","114909","13613","null","null","181543","32473","null","null",
"0500000US37171","Surry County, North Carolina","8796","1658","null","null","22086","2281","null","null","37204","null","3175","null","60919","null","4754","null","130313","10930","null","null","229836","30963","null","null",
"0500000US37179","Union County, North Carolina","17905","1649","null","null","46003","2401","null","null","72168","null","3306","null","108716","null","4801","null","238035","17735","null","null","403524","50995","null","null",
"0500000US37183","Wake County, North Carolina","18038","779","null","null","43235","1273","null","null","70190","null","1537","null","107713","null","2138","null","224711","6503","null","null","387102","20648","null","null",
"0500000US37191","Wayne County, North Carolina","10444","1282","null","null","24435","2159","null","null","40714","null","3132","null","65803","null","4516","null","130209","13411","null","null","216080","41483","null","null",
"0500000US37193","Wilkes County, North Carolina","10065","1885","null","null","23226","2781","null","null","40258","null","4272","null","62162","null","4545","null","127085","17834","null","null","216439","60894","null","null",
"0500000US37195","Wilson County, North Carolina","10349","1358","null","null","24551","2955","null","null","41735","null","2765","null","65835","null","5598","null","143138","19547","null","null","239528","69501","null","null",
"0500000US38015","Burleigh County, North Dakota","15240","2717","null","null","38428","3959","null","null","64868","null","5109","null","100927","null","6955","null","207513","24988","null","null","357511","70482","null","null",
"0500000US38017","Cass County, North Dakota","14178","1269","null","null","32098","2303","null","null","55083","null","4159","null","86376","null","4342","null","193063","19818","null","null","345453","62588","null","null",
"0500000US38035","Grand Forks County, North Dakota","11630","2074","null","null","31211","3649","null","null","52715","null","4939","null","86420","null","5176","null","205734","47035","null","null","425907","172373","null","null",
"0500000US38101","Ward County, North Dakota","19936","2665","null","null","41503","2672","null","null","63113","null","6145","null","99943","null","8284","null","176042","14547","null","null","247790","34686","null","null",
"0500000US39003","Allen County, Ohio","11918","1625","null","null","28423","3131","null","null","49478","null","3198","null","72163","null","3539","null","147712","25526","null","null","261515","93539","null","null",
"0500000US39007","Ashtabula County, Ohio","10706","1639","null","null","25994","2142","null","null","44136","null","3151","null","65292","null","3634","null","121192","8437","null","null","180841","21322","null","null",
"0500000US39009","Athens County, Ohio","3597","1238","null","null","17167","2778","null","null","36806","null","4513","null","65918","null","6220","null","152167","37593","null","null","285344","138783","null","null",
"0500000US39013","Belmont County, Ohio","12053","1465","null","null","27733","2410","null","null","45498","null","3489","null","70670","null","6516","null","153418","24769","null","null","285194","89488","null","null",
"0500000US39017","Butler County, Ohio","13069","1053","null","null","34935","1938","null","null","59088","null","2363","null","91096","null","3461","null","179835","9135","null","null","291258","26451","null","null",
"0500000US39023","Clark County, Ohio","12024","1230","null","null","28662","1907","null","null","48616","null","2843","null","73717","null","3399","null","141486","11470","null","null","230007","34058","null","null",
"0500000US39025","Clermont County, Ohio","15275","1663","null","null","39687","2621","null","null","62561","null","2963","null","94856","null","4035","null","183528","12855","null","null","301460","41430","null","null",
"0500000US39029","Columbiana County, Ohio","11121","1652","null","null","25963","1928","null","null","42541","null","2528","null","66361","null","3564","null","139503","19669","null","null","246822","64829","null","null",
"0500000US39035","Cuyahoga County, Ohio","9300","411","null","null","26009","705","null","null","45357","null","1032","null","74374","null","1219","null","176642","5098","null","null","325643","16389","null","null",
"0500000US39041","Delaware County, Ohio","25536","2684","null","null","61640","4097","null","null","96776","null","4620","null","140121","null","5902","null","298263","23371","null","null","538084","62245","null","null",
"0500000US39043","Erie County, Ohio","13342","2322","null","null","31655","2524","null","null","48558","null","3103","null","77564","null","5622","null","181713","33904","null","null","357472","110181","null","null",
"0500000US39045","Fairfield County, Ohio","15369","2097","null","null","38092","2732","null","null","61384","null","3172","null","92252","null","4652","null","171003","10660","null","null","254208","27171","null","null",
"0500000US39049","Franklin County, Ohio","11770","624","null","null","32328","968","null","null","54003","null","1256","null","84156","null","1583","null","189691","7386","null","null","344811","25216","null","null",
"0500000US39055","Geauga County, Ohio","19029","2862","null","null","47477","4550","null","null","76537","null","5298","null","118537","null","8125","null","299084","47979","null","null","625619","157429","null","null",
"0500000US39057","Greene County, Ohio","12285","2156","null","null","35694","3056","null","null","59664","null","2919","null","91624","null","3815","null","175352","13106","null","null","279890","38869","null","null",
"0500000US39061","Hamilton County, Ohio","10075","637","null","null","28054","1158","null","null","50897","null","1442","null","83278","null","1858","null","192947","7725","null","null","348705","24297","null","null",
"0500000US39063","Hancock County, Ohio","15088","2828","null","null","36854","3266","null","null","54773","null","4117","null","83799","null","5767","null","154982","13858","null","null","244139","43088","null","null",
"0500000US39081","Jefferson County, Ohio","8977","1471","null","null","26634","3042","null","null","44271","null","3726","null","71892","null","6655","null","135290","11433","null","null","204329","28996","null","null",
"0500000US39085","Lake County, Ohio","16322","1776","null","null","37999","1982","null","null","60361","null","2552","null","88064","null","3700","null","165354","8793","null","null","256807","23585","null","null",
"0500000US39089","Licking County, Ohio","14908","1265","null","null","35523","2319","null","null","58949","null","3135","null","88520","null","3341","null","158448","13232","null","null","255733","43364","null","null",
"0500000US39093","Lorain County, Ohio","12349","1418","null","null","33358","1853","null","null","53100","null","2102","null","80915","null","2803","null","162673","9721","null","null","262807","27434","null","null",
"0500000US39095","Lucas County, Ohio","8871","685","null","null","25871","1086","null","null","43655","null","1405","null","73359","null","2251","null","158125","9777","null","null","274738","35218","null","null",
"0500000US39099","Mahoning County, Ohio","10571","1009","null","null","25014","1301","null","null","42279","null","2101","null","69611","null","3044","null","154246","15250","null","null","285162","55214","null","null",
"0500000US39101","Marion County, Ohio","10503","1815","null","null","25733","2598","null","null","41287","null","3585","null","65456","null","6653","null","126495","11257","null","null","190938","27319","null","null",
"0500000US39103","Medina County, Ohio","18309","2138","null","null","44316","2826","null","null","70643","null","3808","null","102684","null","4170","null","201704","13852","null","null","344027","42790","null","null",
"0500000US39109","Miami County, Ohio","12984","2115","null","null","31677","2375","null","null","49809","null","3866","null","79123","null","5728","null","174867","23269","null","null","322539","80224","null","null",
"0500000US39113","Montgomery County, Ohio","10223","826","null","null","28184","1099","null","null","46722","null","1433","null","72216","null","1812","null","153019","7467","null","null","260628","25114","null","null",
"0500000US39119","Muskingum County, Ohio","10664","1677","null","null","25558","2398","null","null","43047","null","2877","null","64213","null","3813","null","131087","12444","null","null","215789","34779","null","null",
"0500000US39133","Portage County, Ohio","11741","1709","null","null","32463","2024","null","null","52491","null","2780","null","80854","null","4121","null","153685","10428","null","null","243714","32309","null","null",
"0500000US39139","Richland County, Ohio","13316","1679","null","null","29532","1980","null","null","45834","null","3129","null","68009","null","3718","null","133035","16874","null","null","232252","62443","null","null",
"0500000US39141","Ross County, Ohio","12403","1899","null","null","27408","2145","null","null","44082","null","4004","null","66657","null","4273","null","133589","15470","null","null","219083","42339","null","null",
"0500000US39145","Scioto County, Ohio","7314","1336","null","null","20466","2959","null","null","36179","null","4344","null","64185","null","6714","null","127267","9635","null","null","202507","26449","null","null",
"0500000US39151","Stark County, Ohio","11976","908","null","null","30051","1412","null","null","49023","null","1888","null","75853","null","2571","null","161309","9335","null","null","278414","29872","null","null",
"0500000US39153","Summit County, Ohio","11550","716","null","null","29561","1145","null","null","51374","null","1862","null","83049","null","2495","null","181550","8900","null","null","317525","28850","null","null",
"0500000US39155","Trumbull County, Ohio","9920","817","null","null","26700","1649","null","null","43375","null","1880","null","65748","null","2686","null","136027","11582","null","null","233845","38724","null","null",
