"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","9,985,126","4,954,566","2,153,548","564,413","222,526","1,776,147","139,229","1,202,293","283,431","2,690,000","627,922","1,357,209","563,334","3,563,862","2,596,767","2.84","3.46","","28,395,188","9,985,126","4,953,824","565,013","9,383,482","2,555,460","952,283","","11,246,327","4,160,255","5,587,914","206,904","257,478","1,033,776","11,587,627","3,555,431","5,453,387","303,343","880,554","1,394,912","","390,925","133,382","34","55","16","91","32","","749,131","266,337","","45,694","48,345","53,793","118,505","266,337","168,911","184,514","","7,763,174","466,305","414,867","3,341,009","1,668,907","1,872,086","","18,772,550","1,436,483","1,445,905","4,734,422","3,976,607","1,402,600","3,750,797","2,025,736","15,890,162","5,776,533","","21,490,881","1,405,059","","28,514,428","3,275,637","7,386,039","317,334","17,475,065","1,649,515","3,653,324","1,308,788","","28,642,658","24,347,958","4,077,615","2,422,091","1,655,524","1,095,863","559,661","217,085","","28,995,881","24,044,725","23,574,799","17,240,037","6,334,762","469,926","4,951,156","","4,951,156","1,959,253","2,991,903","","5,421,082","469,926","135,078","334,848","4,951,156","1,318,870","3,632,286","","4,951,156","195,903","1,126,507","289,852","15,352","3,271,403","52,139","","27,014,126","17,410,460","9,603,666","3,588,919","7,874,853","3,005,161","645,416","155,233","802,519","337,175","280,878","91,350","","28,995,881","1,602,325","167,476","195,465","41,843","169,260","1,655,971","509,118","72,457","2,277,045","46,802","34,872","1,689,480","515,774","14,246","144,496","311,126","39,702","73,002","243,846","373,601","11,652","446,330","134,348","33,463","23,779","126,820","99,241","","9,985,126","9,347,940","8,613,544"
"    Percent","","9,985,126","49.6%","21.6%","5.7%","2.2%","17.8%","1.4%","12.0%","2.8%","26.9%","6.3%","13.6%","5.6%","35.7%","26.0%","(X)","(X)","","28,395,188","35.2%","17.4%","2.0%","33.0%","9.0%","3.4%","","11,246,327","37.0%","49.7%","1.8%","2.3%","9.2%","11,587,627","30.7%","47.1%","2.6%","7.6%","12.0%","","390,925","34.1%","(X)","(X)","(X)","(X)","(X)","","749,131","35.6%","","6.1%","6.5%","7.2%","15.8%","266,337","63.4%","69.3%","","7,763,174","6.0%","5.3%","43.0%","21.5%","24.1%","","18,772,550","7.7%","7.7%","25.2%","21.2%","7.5%","20.0%","10.8%","84.6%","30.8%","","21,490,881","6.5%","","28,514,428","11.5%","7,386,039","4.3%","17,475,065","9.4%","3,653,324","35.8%","","28,642,658","85.0%","14.2%","8.5%","5.8%","3.8%","2.0%","0.8%","","28,995,881","82.9%","81.3%","59.5%","21.8%","1.6%","17.1%","","4,951,156","39.6%","60.4%","","5,421,082","469,926","28.7%","71.3%","4,951,156","26.6%","73.4%","","4,951,156","4.0%","22.8%","5.9%","0.3%","66.1%","1.1%","","27,014,126","64.4%","35.6%","13.3%","29.2%","11.1%","2.4%","0.6%","3.0%","1.2%","1.0%","0.3%","","28,995,881","5.5%","0.6%","0.7%","0.1%","0.6%","5.7%","1.8%","0.2%","7.9%","0.2%","0.1%","5.8%","1.8%","0.0%","0.5%","1.1%","0.1%","0.3%","0.8%","1.3%","0.0%","1.5%","0.5%","0.1%","0.1%","0.4%","0.3%","","9,985,126","93.6%","86.3%"
"Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,023,855","619,250","297,203","51,115","16,081","146,843","13,951","88,694","23,858","206,647","40,833","107,499","51,722","403,968","249,134","3.08","3.56","","3,157,594","1,023,855","619,815","50,480","1,130,766","200,930","131,748","","1,214,886","407,196","679,875","13,249","22,139","92,427","1,219,538","346,947","672,301","15,933","64,920","119,437","","45,033","6,574","17","56","6","98","27","","59,041","13,247","","2,445","3,243","2,530","5,029","13,247","8,286","8,362","","1,012,792","62,386","53,254","421,500","210,717","264,935","","1,911,592","46,767","86,293","442,206","486,888","184,777","448,109","216,552","1,778,532","664,661","","2,269,615","115,363","","3,178,394","296,576","927,671","31,387","1,889,104","152,290","361,619","112,899","","3,162,102","2,661,654","484,665","286,021","198,644","103,036","95,608","15,783","","3,205,958","2,931,383","2,899,277","1,977,818","921,459","32,106","274,575","","274,575","119,289","155,286","","306,681","32,106","6,413","25,693","274,575","76,185","198,390","","274,575","28,098","56,912","10,035","11,444","160,076","8,010","","2,960,075","2,486,309","473,766","136,230","314,856","98,497","67,676","11,586","68,955","19,259","22,279","6,888","","3,205,958","166,836","6,539","4,724","151,577","53,943","710,512","53,075","7,604","303,144","13,285","4,032","177,933","82,419","723","78,588","24,477","6,653","8,651","30,140","133,833","1,983","18,672","105,918","39,680","2,691","67,813","2,704","","1,023,855","992,186","929,519"
"    Percent","","1,023,855","60.5%","29.0%","5.0%","1.6%","14.3%","1.4%","8.7%","2.3%","20.2%","4.0%","10.5%","5.1%","39.5%","24.3%","(X)","(X)","","3,157,594","32.4%","19.6%","1.6%","35.8%","6.4%","4.2%","","1,214,886","33.5%","56.0%","1.1%","1.8%","7.6%","1,219,538","28.4%","55.1%","1.3%","5.3%","9.8%","","45,033","14.6%","(X)","(X)","(X)","(X)","(X)","","59,041","22.4%","","4.1%","5.5%","4.3%","8.5%","13,247","62.6%","63.1%","","1,012,792","6.2%","5.3%","41.6%","20.8%","26.2%","","1,911,592","2.4%","4.5%","23.1%","25.5%","9.7%","23.4%","11.3%","93.0%","34.8%","","2,269,615","5.1%","","3,178,394","9.3%","927,671","3.4%","1,889,104","8.1%","361,619","31.2%","","3,162,102","84.2%","15.3%","9.0%","6.3%","3.3%","3.0%","0.5%","","3,205,958","91.4%","90.4%","61.7%","28.7%","1.0%","8.6%","","274,575","43.4%","56.6%","","306,681","32,106","20.0%","80.0%","274,575","27.7%","72.3%","","274,575","10.2%","20.7%","3.7%","4.2%","58.3%","2.9%","","2,960,075","84.0%","16.0%","4.6%","10.6%","3.3%","2.3%","0.4%","2.3%","0.7%","0.8%","0.2%","","3,205,958","5.2%","0.2%","0.1%","4.7%","1.7%","22.2%","1.7%","0.2%","9.5%","0.4%","0.1%","5.6%","2.6%","0.0%","2.5%","0.8%","0.2%","0.3%","0.9%","4.2%","0.1%","0.6%","3.3%","1.2%","0.1%","2.1%","0.1%","","1,023,855","96.9%","90.8%"
"Vermont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","262,767","121,034","37,866","22,594","5,308","51,961","4,272","38,748","13,258","67,178","10,086","44,393","22,957","63,959","89,680","2.28","2.86","","598,288","262,767","121,340","22,353","146,024","23,313","22,491","","261,751","92,593","126,885","3,150","8,229","30,894","270,091","79,406","130,134","2,480","22,546","35,525","","6,553","2,030","25","48","5","90","22","","8,131","2,628","","642","736","213","1,037","2,628","1,466","1,986","","144,066","9,390","6,298","49,730","28,575","50,073","","445,558","9,568","21,290","129,254","74,468","38,706","101,015","71,257","414,700","172,272","","509,774","35,114","","618,064","93,271","113,346","8,151","382,851","46,451","121,867","38,669","","617,560","536,752","78,988","43,107","35,881","14,669","21,212","1,820","","623,989","594,615","587,906","304,509","283,397","6,709","29,374","","29,374","15,660","13,714","","36,083","6,709","815","5,894","29,374","10,711","18,663","","29,374","8,245","9,156","3,530","65","2,588","5,790","","594,968","562,016","32,952","10,283","7,239","1,236","18,722","5,550","4,011","1,777","2,980","1,720","","623,989","50,618","2,271","1,137","2,694","5,975","100,545","62,988","50,057","58,257","2,554","2,705","104,726","41,408","1,744","5,353","21,087","3,233","6,893","9,304","26,867","998","3,759","10,405","1,265","2,355","8,521","1,457","","262,767","242,122","219,212"
"    Percent","","262,767","46.1%","14.4%","8.6%","2.0%","19.8%","1.6%","14.7%","5.0%","25.6%","3.8%","16.9%","8.7%","24.3%","34.1%","(X)","(X)","","598,288","43.9%","20.3%","3.7%","24.4%","3.9%","3.8%","","261,751","35.4%","48.5%","1.2%","3.1%","11.8%","270,091","29.4%","48.2%","0.9%","8.3%","13.2%","","6,553","31.0%","(X)","(X)","(X)","(X)","(X)","","8,131","32.3%","","7.9%","9.1%","2.6%","12.8%","2,628","55.8%","75.6%","","144,066","6.5%","4.4%","34.5%","19.8%","34.8%","","445,558","2.1%","4.8%","29.0%","16.7%","8.7%","22.7%","16.0%","93.1%","38.7%","","509,774","6.9%","","618,064","15.1%","113,346","7.2%","382,851","12.1%","121,867","31.7%","","617,560","86.9%","12.8%","7.0%","5.8%","2.4%","3.4%","0.3%","","623,989","95.3%","94.2%","48.8%","45.4%","1.1%","4.7%","","29,374","53.3%","46.7%","","36,083","6,709","12.1%","87.9%","29,374","36.5%","63.5%","","29,374","28.1%","31.2%","12.0%","0.2%","8.8%","19.7%","","594,968","94.5%","5.5%","1.7%","1.2%","0.2%","3.1%","0.9%","0.7%","0.3%","0.5%","0.3%","","623,989","8.1%","0.4%","0.2%","0.4%","1.0%","16.1%","10.1%","8.0%","9.3%","0.4%","0.4%","16.8%","6.6%","0.3%","0.9%","3.4%","0.5%","1.1%","1.5%","4.3%","0.2%","0.6%","1.7%","0.2%","0.4%","1.4%","0.2%","","262,767","92.1%","83.4%"
"Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,191,847","1,590,659","617,211","176,118","49,473","538,969","35,330","374,430","108,815","886,101","164,177","510,000","238,020","972,665","962,750","2.60","3.18","","8,290,622","3,191,847","1,591,435","175,310","2,403,124","582,403","346,503","","3,405,420","1,231,082","1,729,949","57,662","89,102","297,625","3,582,634","1,074,497","1,712,354","88,792","302,848","404,143","","98,004","26,151","24","49","7","80","32","","180,123","62,821","","9,646","12,868","6,942","33,365","62,821","39,627","42,727","","2,118,036","132,600","93,308","835,386","435,600","621,142","","5,872,757","222,224","362,488","1,387,610","1,107,258","468,107","1,312,800","1,012,270","5,288,045","2,325,070","","6,544,843","655,698","","8,303,671","1,012,352","1,854,217","79,514","5,117,865","498,767","1,331,589","434,071","","8,439,982","7,201,805","1,168,590","487,919","680,671","415,816","264,855","69,587","","8,535,519","7,451,696","7,290,184","4,222,276","3,067,908","161,512","1,083,823","","1,083,823","577,074","506,749","","1,245,335","161,512","41,640","119,872","1,083,823","306,512","777,311","","1,083,766","98,934","460,740","115,512","3,830","391,201","13,549","","8,035,613","6,683,027","1,352,586","488,274","616,226","257,781","295,131","70,819","310,105","123,097","131,124","36,577","","8,535,519","909,530","79,482","20,160","21,678","63,173","745,594","133,844","31,317","829,760","31,382","27,763","722,668","331,430","13,404","49,923","152,917","19,926","47,189","115,671","156,187","17,669","226,140","53,536","21,072","23,660","58,940","45,840","","3,191,847","2,969,939","2,767,651"
"    Percent","","3,191,847","49.8%","19.3%","5.5%","1.5%","16.9%","1.1%","11.7%","3.4%","27.8%","5.1%","16.0%","7.5%","30.5%","30.2%","(X)","(X)","","8,290,622","38.5%","19.2%","2.1%","29.0%","7.0%","4.2%","","3,405,420","36.2%","50.8%","1.7%","2.6%","8.7%","3,582,634","30.0%","47.8%","2.5%","8.5%","11.3%","","98,004","26.7%","(X)","(X)","(X)","(X)","(X)","","180,123","34.9%","","5.4%","7.1%","3.9%","18.5%","62,821","63.1%","68.0%","","2,118,036","6.3%","4.4%","39.4%","20.6%","29.3%","","5,872,757","3.8%","6.2%","23.6%","18.9%","8.0%","22.4%","17.2%","90.0%","39.6%","","6,544,843","10.0%","","8,303,671","12.2%","1,854,217","4.3%","5,117,865","9.7%","1,331,589","32.6%","","8,439,982","85.3%","13.8%","5.8%","8.1%","4.9%","3.1%","0.8%","","8,535,519","87.3%","85.4%","49.5%","35.9%","1.9%","12.7%","","1,083,823","53.2%","46.8%","","1,245,335","161,512","25.8%","74.2%","1,083,823","28.3%","71.7%","","1,083,766","9.1%","42.5%","10.7%","0.4%","36.1%","1.3%","","8,035,613","83.2%","16.8%","6.1%","7.7%","3.2%","3.7%","0.9%","3.9%","1.5%","1.6%","0.5%","","8,535,519","10.7%","0.9%","0.2%","0.3%","0.7%","8.7%","1.6%","0.4%","9.7%","0.4%","0.3%","8.5%","3.9%","0.2%","0.6%","1.8%","0.2%","0.6%","1.4%","1.8%","0.2%","2.6%","0.6%","0.2%","0.3%","0.7%","0.5%","","3,191,847","93.0%","86.7%"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,932,477","1,448,372","565,882","243,337","74,777","536,294","37,039","364,341","103,929","704,474","114,636","416,638","205,589","872,952","852,771","2.55","3.09","","7,467,073","2,932,477","1,447,111","244,620","2,049,349","443,092","350,424","","3,095,428","1,088,670","1,577,572","42,817","69,071","317,298","3,129,995","878,812","1,558,939","49,976","235,341","406,927","","98,105","23,990","25","54","8","90","33","","138,793","39,266","","6,582","6,801","6,294","19,589","39,266","23,520","27,834","","1,764,122","122,229","95,733","729,009","370,024","447,127","","5,290,324","187,558","252,516","1,167,347","1,199,747","527,524","1,204,728","750,904","4,850,250","1,955,632","","5,892,119","523,852","","7,497,453","948,930","1,662,077","72,112","4,648,064","474,653","1,187,312","402,165","","7,527,366","6,253,469","1,209,884","750,012","459,872","227,916","231,956","64,013","","7,614,893","6,482,059","6,348,748","3,533,417","2,815,331","133,311","1,132,834","","1,132,834","533,236","599,598","","1,266,145","133,311","30,825","102,486","1,132,834","339,526","793,308","","1,132,834","151,286","499,677","78,669","21,837","331,111","50,254","","7,159,610","5,693,563","1,466,047","540,568","641,371","244,067","277,740","74,796","440,869","185,793","106,067","35,912","","7,614,893","293,449","40,575","29,040","63,014","120,153","751,560","204,080","46,739","1,103,439","24,515","22,535","745,475","254,399","12,501","345,901","122,710","29,466","82,449","84,509","193,594","7,962","114,071","202,855","30,125","55,965","71,918","13,979","","2,932,477","2,803,108","2,674,787"
