"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US53027","Grays Harbor County, Washington","14889","null","2703","null","37267","4291","null","null","60849","null","4887","null","88081","5708","null","null","188653","27169","null","null","338830","null","91541","null",
"0500000US53029","Island County, Washington","20904","null","3836","null","47810","3696","null","null","71303","null","3801","null","103825","6769","null","null","208579","22844","null","null","355554","null","67235","null",
"0500000US53033","King County, Washington","22508","null","1000","null","61233","1436","null","null","103381","null","1868","null","160507","2535","null","null","349997","8286","null","null","607759","null","22734","null",
"0500000US53035","Kitsap County, Washington","21783","null","2108","null","53565","2343","null","null","79710","null","3188","null","114957","4345","null","null","217164","13636","null","null","345848","null","34929","null",
"0500000US53041","Lewis County, Washington","14404","null","1570","null","35601","3844","null","null","59078","null","4610","null","88509","6274","null","null","166404","17447","null","null","262290","null","58758","null",
"0500000US53045","Mason County, Washington","18045","null","3768","null","41881","5949","null","null","65377","null","6533","null","103376","8716","null","null","195572","26126","null","null","327452","null","93398","null",
"0500000US53053","Pierce County, Washington","20865","null","1356","null","51131","1649","null","null","79555","null","1819","null","114153","2385","null","null","219554","8860","null","null","359195","null","28714","null",
"0500000US53057","Skagit County, Washington","18204","null","2349","null","43562","2962","null","null","67468","null","4065","null","100839","5434","null","null","199665","16822","null","null","342664","null","56451","null",
"0500000US53061","Snohomish County, Washington","22517","null","1421","null","57110","2300","null","null","89317","null","2138","null","131689","3485","null","null","247175","8914","null","null","390982","null","27231","null",
"0500000US53063","Spokane County, Washington","14875","null","1048","null","37837","1713","null","null","59821","null","2086","null","91281","3509","null","null","200885","13501","null","null","349116","null","45297","null",
"0500000US53067","Thurston County, Washington","17623","null","2195","null","47898","3008","null","null","77682","null","3728","null","112452","4070","null","null","213935","14132","null","null","345198","null","42934","null",
"0500000US53073","Whatcom County, Washington","16432","null","1716","null","42809","2899","null","null","68886","null","3797","null","101868","4992","null","null","194355","15268","null","null","310615","null","41920","null",
"0500000US53077","Yakima County, Washington","14765","null","1216","null","34874","2188","null","null","56117","null","2627","null","84238","3424","null","null","170902","18632","null","null","296840","null","64099","null",
"0500000US54003","Berkeley County, West Virginia","16800","null","3326","null","40194","3806","null","null","62730","null","4299","null","90617","5786","null","null","177480","20533","null","null","293593","null","50655","null",
"0500000US54011","Cabell County, West Virginia","8350","null","1704","null","23824","3198","null","null","41008","null","4539","null","67718","6929","null","null","155977","15675","null","null","267145","null","43449","null",
"0500000US54033","Harrison County, West Virginia","15204","null","2336","null","34364","3583","null","null","56549","null","5958","null","97182","7301","null","null","165418","11783","null","null","235055","null","28652","null",
"0500000US54039","Kanawha County, West Virginia","8450","null","1841","null","28252","3265","null","null","48239","null","3372","null","77161","4490","null","null","169351","13012","null","null","287208","null","40866","null",
"0500000US54061","Monongalia County, West Virginia","10457","null","1941","null","30295","3980","null","null","56256","null","6051","null","100199","8290","null","null","222421","26267","null","null","380724","null","70226","null",
"0500000US54081","Raleigh County, West Virginia","11386","null","1818","null","24572","3369","null","null","46742","null","7485","null","77580","6592","null","null","156878","29768","null","null","297479","null","105341","null",
"0500000US54107","Wood County, West Virginia","9795","null","1984","null","27911","3247","null","null","47381","null","3664","null","74209","5130","null","null","159387","19580","null","null","275284","null","64061","null",
"0500000US55009","Brown County, Wisconsin","15704","null","2561","null","40115","2583","null","null","64128","null","3375","null","99377","3477","null","null","192023","12070","null","null","317314","null","37522","null",
"0500000US55025","Dane County, Wisconsin","19110","null","1188","null","48652","1852","null","null","77908","null","2293","null","115423","2843","null","null","239235","12804","null","null","415388","null","40194","null",
"0500000US55027","Dodge County, Wisconsin","17817","null","2183","null","40895","3595","null","null","62295","null","3628","null","93256","5056","null","null","164912","10823","null","null","250930","null","33089","null",
"0500000US55035","Eau Claire County, Wisconsin","17514","null","2207","null","41179","2883","null","null","65312","null","3989","null","95119","4862","null","null","192299","24314","null","null","349609","null","85195","null",
"0500000US55039","Fond du Lac County, Wisconsin","18975","null","2068","null","42984","2924","null","null","65498","null","4375","null","97409","5919","null","null","175980","23330","null","null","281479","null","75716","null",
"0500000US55055","Jefferson County, Wisconsin","20858","null","2210","null","44998","3661","null","null","71724","null","5284","null","103737","4509","null","null","187311","13899","null","null","289952","null","37453","null",
"0500000US55059","Kenosha County, Wisconsin","17048","null","1851","null","40468","2740","null","null","65938","null","3625","null","99519","5186","null","null","180178","13420","null","null","273123","null","41778","null",
"0500000US55063","La Crosse County, Wisconsin","16322","null","2014","null","38060","3235","null","null","58786","null","3411","null","86693","5390","null","null","189607","23683","null","null","349835","null","80320","null",
"0500000US55071","Manitowoc County, Wisconsin","16264","null","2416","null","37763","3035","null","null","59905","null","4044","null","87299","4193","null","null","168847","17538","null","null","291074","null","57824","null",
"0500000US55073","Marathon County, Wisconsin","18339","null","1811","null","40828","2655","null","null","65596","null","2757","null","94279","3401","null","null","186591","20246","null","null","330952","null","68854","null",
"0500000US55079","Milwaukee County, Wisconsin","11386","null","612","null","31521","1087","null","null","53635","null","1357","null","84467","1689","null","null","176170","5762","null","null","299954","null","17922","null",
"0500000US55087","Outagamie County, Wisconsin","18852","null","1485","null","42951","2526","null","null","65607","null","2703","null","94842","3847","null","null","182680","12269","null","null","302495","null","36003","null",
"0500000US55089","Ozaukee County, Wisconsin","25222","null","3341","null","57510","5181","null","null","87301","null","4377","null","123762","6985","null","null","318835","43311","null","null","628393","null","133258","null",
"0500000US55097","Portage County, Wisconsin","14447","null","2578","null","35771","2688","null","null","57226","null","4165","null","89365","5115","null","null","195731","26714","null","null","354224","null","99780","null",
"0500000US55101","Racine County, Wisconsin","14110","null","1956","null","37385","2531","null","null","61377","null","3794","null","97215","5051","null","null","190780","14437","null","null","313883","null","47809","null",
"0500000US55105","Rock County, Wisconsin","14959","null","2258","null","38557","2693","null","null","60745","null","3025","null","89027","3476","null","null","160911","10639","null","null","253561","null","31091","null",
"0500000US55109","St. Croix County, Wisconsin","22288","null","4163","null","56648","3956","null","null","86283","null","4351","null","116222","4216","null","null","228975","33551","null","null","407716","null","125574","null",
