"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US26025","Calhoun County, Michigan","15397","2020","null","null","37442","2445","null","null","58604","2706","null","null","87061","4771","null","null","197398","15864","null","null","326911","40285","null","null",
"0500000US26037","Clinton County, Michigan","19100","3169","null","null","49835","4553","null","null","78188","5371","null","null","118886","7160","null","null","248719","29672","null","null","443149","106311","null","null",
"0500000US26045","Eaton County, Michigan","21746","2577","null","null","47017","2931","null","null","70825","3689","null","null","101510","4393","null","null","184453","12090","null","null","280947","30199","null","null",
"0500000US26049","Genesee County, Michigan","12975","1363","null","null","35459","1873","null","null","57145","2479","null","null","90014","3351","null","null","199151","16948","null","null","357539","55847","null","null",
"0500000US26055","Grand Traverse County, Michigan","17417","3656","null","null","51916","4371","null","null","75907","5515","null","null","113220","7948","null","null","274337","37705","null","null","527231","110247","null","null",
"0500000US26065","Ingham County, Michigan","12886","1657","null","null","36184","2564","null","null","60398","3339","null","null","94609","3492","null","null","202941","16110","null","null","351090","46412","null","null",
"0500000US26067","Ionia County, Michigan","15588","3971","null","null","46649","5095","null","null","75317","4609","null","null","101937","4957","null","null","166706","21357","null","null","254063","76694","null","null",
"0500000US26075","Jackson County, Michigan","15845","1962","null","null","37611","2138","null","null","59788","3361","null","null","92880","4273","null","null","187375","17350","null","null","322983","56776","null","null",
"0500000US26077","Kalamazoo County, Michigan","14417","1824","null","null","39909","2960","null","null","69825","3336","null","null","107708","3956","null","null","244392","19174","null","null","452015","63554","null","null",
"0500000US26081","Kent County, Michigan","19327","1280","null","null","48232","1801","null","null","76738","2500","null","null","116746","3716","null","null","249987","15046","null","null","452795","48668","null","null",
"0500000US26087","Lapeer County, Michigan","17132","3325","null","null","46612","4267","null","null","71445","4529","null","null","112359","8803","null","null","207897","16842","null","null","317241","41760","null","null",
"0500000US26091","Lenawee County, Michigan","15526","2166","null","null","40301","3878","null","null","66931","4034","null","null","97089","5053","null","null","180650","17796","null","null","279835","42913","null","null",
"0500000US26093","Livingston County, Michigan","26800","1908","null","null","63242","3386","null","null","100584","4344","null","null","149217","5514","null","null","288575","25413","null","null","497788","89334","null","null",
"0500000US26099","Macomb County, Michigan","18499","1041","null","null","46642","1562","null","null","74621","1803","null","null","111266","2306","null","null","215193","9696","null","null","350958","31812","null","null",
"0500000US26103","Marquette County, Michigan","14745","2767","null","null","40010","3411","null","null","61431","3867","null","null","91860","5470","null","null","177708","12767","null","null","277190","32278","null","null",
"0500000US26111","Midland County, Michigan","17844","2882","null","null","45552","4892","null","null","77534","5835","null","null","120265","10009","null","null","262367","24812","null","null","430339","71108","null","null",
"0500000US26115","Monroe County, Michigan","18765","2128","null","null","43410","3174","null","null","71610","5214","null","null","110416","6024","null","null","228986","30750","null","null","407812","106341","null","null",
"0500000US26117","Montcalm County, Michigan","16696","2461","null","null","37226","3164","null","null","61550","4798","null","null","91462","5797","null","null","162730","18120","null","null","252547","51929","null","null",
"0500000US26121","Muskegon County, Michigan","13347","1926","null","null","35649","3163","null","null","58341","2725","null","null","85138","3755","null","null","173805","21058","null","null","305550","71256","null","null",
"0500000US26125","Oakland County, Michigan","19172","1026","null","null","54596","1614","null","null","91439","2099","null","null","142723","2742","null","null","315286","10082","null","null","550512","30333","null","null",
"0500000US26139","Ottawa County, Michigan","22997","2575","null","null","52882","3362","null","null","84312","3636","null","null","118078","4258","null","null","243767","21299","null","null","428214","77973","null","null",
