"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","9,776,083","6,730,268","3,085,438","4,871,974","2,115,608","505,544","226,282","1,352,750","743,548","3,045,815","2,493,457","818,397","3,491,908","2,495,115","2.87","3.50","","28,101,594","9,776,083","4,870,099","9,417,009","2,560,063","1,478,340","540,130","","11,100,045","4,117,115","5,516,077","205,852","250,590","1,010,411","11,435,078","3,528,149","5,338,806","324,084","895,514","1,348,525","","383,580","133,721","35","54","19","90","30","","775,693","263,647","","48,965","55,539","43,172","115,971","263,647","163,382","184,994","","7,735,600","451,161","405,944","3,338,393","1,673,965","1,866,137","","18,477,097","1,478,739","1,485,230","4,627,856","3,949,496","1,334,999","3,627,047","1,973,730","15,513,128","5,600,777","","21,221,287","1,435,787","","28,243,191","3,221,165","7,389,503","301,808","17,339,060","1,639,624","3,514,628","1,279,733","","28,333,482","23,992,374","4,139,549","2,504,551","1,634,998","1,071,053","563,945","201,559","","28,701,845","23,773,820","23,326,116","17,060,699","6,265,417","447,704","4,928,025","","4,928,025","1,856,672","3,071,353","","5,375,729","447,704","124,279","323,425","4,928,025","1,187,292","3,740,733","","4,928,025","198,365","1,129,111","257,449","14,398","3,276,400","52,302","","26,691,064","17,131,619","9,559,445","3,673,943","7,836,986","3,106,302","607,616","148,538","832,205","345,998","282,638","73,105","","28,701,845","1,608,286","156,707","175,308","45,369","168,535","1,574,635","485,409","66,945","2,320,898","53,488","33,494","1,663,330","501,465","16,108","141,939","287,290","38,922","77,946","237,352","374,748","13,737","417,130","135,932","37,346","24,140","103,888","79,564","","9,776,083","9,037,927","8,262,153"
"    Percent","","9,776,083","68.8%","31.6%","49.8%","21.6%","5.2%","2.3%","13.8%","7.6%","31.2%","25.5%","8.4%","35.7%","25.5%","(X)","(X)","","28,101,594","34.8%","17.3%","33.5%","9.1%","5.3%","1.9%","","11,100,045","37.1%","49.7%","1.9%","2.3%","9.1%","11,435,078","30.9%","46.7%","2.8%","7.8%","11.8%","","383,580","34.9%","(X)","(X)","(X)","(X)","(X)","","775,693","34.0%","","6.3%","7.2%","5.6%","15.0%","263,647","62.0%","70.2%","","7,735,600","5.8%","5.2%","43.2%","21.6%","24.1%","","18,477,097","8.0%","8.0%","25.0%","21.4%","7.2%","19.6%","10.7%","84.0%","30.3%","","21,221,287","6.8%","","28,243,191","11.4%","7,389,503","4.1%","17,339,060","9.5%","3,514,628","36.4%","","28,333,482","84.7%","14.6%","8.8%","5.8%","3.8%","2.0%","0.7%","","28,701,845","82.8%","81.3%","59.4%","21.8%","1.6%","17.2%","","4,928,025","37.7%","62.3%","","5,375,729","447,704","27.8%","72.2%","4,928,025","24.1%","75.9%","","4,928,025","4.0%","22.9%","5.2%","0.3%","66.5%","1.1%","","26,691,064","64.2%","35.8%","13.8%","29.4%","11.6%","2.3%","0.6%","3.1%","1.3%","1.1%","0.3%","","28,701,845","5.6%","0.5%","0.6%","0.2%","0.6%","5.5%","1.7%","0.2%","8.1%","0.2%","0.1%","5.8%","1.7%","0.1%","0.5%","1.0%","0.1%","0.3%","0.8%","1.3%","0.0%","1.5%","0.5%","0.1%","0.1%","0.4%","0.3%","","9,776,083","92.4%","84.5%"
"Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","998,891","743,767","367,477","608,407","297,394","44,835","21,024","90,525","49,059","255,124","193,696","72,310","402,100","239,330","3.12","3.61","","3,112,996","998,891","608,519","1,122,219","207,443","175,924","47,870","","1,192,750","398,296","666,216","15,152","19,349","93,737","1,190,099","330,039","654,405","19,120","65,134","121,401","","52,085","8,605","23","66","9","115","33","","64,566","14,687","","3,249","4,236","1,618","5,584","14,687","8,185","11,926","","1,011,152","58,365","48,289","418,778","214,503","271,217","","1,871,902","47,361","94,721","423,407","462,160","191,808","427,561","224,884","1,729,820","652,445","","2,225,558","120,410","","3,135,573","300,467","929,293","31,121","1,859,529","155,329","346,751","114,017","","3,114,717","2,583,764","508,857","308,234","200,623","99,799","100,824","22,096","","3,161,105","2,889,883","2,857,546","1,937,030","920,516","32,337","271,222","","271,222","111,797","159,425","","303,559","32,337","5,215","27,122","271,222","71,442","199,780","","271,222","24,509","58,892","9,996","11,007","159,348","7,470","","2,910,911","2,450,295","460,616","135,808","313,706","97,342","61,214","11,179","65,408","22,112","20,288","5,175","","3,161,105","139,867","9,049","6,664","141,906","57,456","701,916","58,358","6,063","313,460","13,420","7,055","179,178","83,270","2,101","75,249","25,571","5,352","14,153","23,558","120,792","2,005","19,944","116,052","34,897","3,305","56,908","1,398","","998,891","961,941","898,696"
"    Percent","","998,891","74.5%","36.8%","60.9%","29.8%","4.5%","2.1%","9.1%","4.9%","25.5%","19.4%","7.2%","40.3%","24.0%","(X)","(X)","","3,112,996","32.1%","19.5%","36.0%","6.7%","5.7%","1.5%","","1,192,750","33.4%","55.9%","1.3%","1.6%","7.9%","1,190,099","27.7%","55.0%","1.6%","5.5%","10.2%","","52,085","16.5%","(X)","(X)","(X)","(X)","(X)","","64,566","22.7%","","5.0%","6.6%","2.5%","8.6%","14,687","55.7%","81.2%","","1,011,152","5.8%","4.8%","41.4%","21.2%","26.8%","","1,871,902","2.5%","5.1%","22.6%","24.7%","10.2%","22.8%","12.0%","92.4%","34.9%","","2,225,558","5.4%","","3,135,573","9.6%","929,293","3.3%","1,859,529","8.4%","346,751","32.9%","","3,114,717","83.0%","16.3%","9.9%","6.4%","3.2%","3.2%","0.7%","","3,161,105","91.4%","90.4%","61.3%","29.1%","1.0%","8.6%","","271,222","41.2%","58.8%","","303,559","32,337","16.1%","83.9%","271,222","26.3%","73.7%","","271,222","9.0%","21.7%","3.7%","4.1%","58.8%","2.8%","","2,910,911","84.2%","15.8%","4.7%","10.8%","3.3%","2.1%","0.4%","2.2%","0.8%","0.7%","0.2%","","3,161,105","4.4%","0.3%","0.2%","4.5%","1.8%","22.2%","1.8%","0.2%","9.9%","0.4%","0.2%","5.7%","2.6%","0.1%","2.4%","0.8%","0.2%","0.4%","0.7%","3.8%","0.1%","0.6%","3.7%","1.1%","0.1%","1.8%","0.0%","","998,891","96.3%","90.0%"
"Vermont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","261,373","155,804","56,530","122,744","38,930","12,039","5,852","21,021","11,748","105,569","81,715","33,924","63,462","86,729","2.30","2.88","","600,590","261,373","123,190","146,011","23,713","46,303","20,608","","259,764","93,344","126,908","2,947","7,237","29,328","271,768","76,778","132,194","2,611","22,980","37,205","","5,767","1,884","24","42","1","71","26","","8,611","3,779","","489","216","949","2,125","3,779","1,860","2,893","","141,446","10,539","5,401","51,389","27,281","46,836","","445,824","8,286","20,617","127,349","78,850","38,133","103,068","69,521","416,921","172,589","","510,015","33,986","","620,066","90,217","115,220","7,502","384,281","44,257","120,565","38,458","","621,681","542,177","77,124","37,669","39,455","13,149","26,306","2,380","","626,299","595,486","589,849","308,380","281,469","5,637","30,813","","30,813","18,713","12,100","","36,450","5,637","405","5,232","30,813","7,273","23,540","","30,813","8,912","9,818","1,800","488","3,739","6,056","","597,489","564,215","33,274","9,321","7,270","1,714","18,856","5,010","5,768","2,308","1,380","289","","626,299","49,048","1,205","1,269","1,981","7,760","101,697","64,221","53,965","57,543","3,585","3,531","104,411","42,737","2,519","6,235","23,274","2,810","6,993","6,679","24,006","902","2,991","11,692","2,244","1,887","6,506","1,984","","261,373","239,674","215,562"
"    Percent","","261,373","59.6%","21.6%","47.0%","14.9%","4.6%","2.2%","8.0%","4.5%","40.4%","31.3%","13.0%","24.3%","33.2%","(X)","(X)","","600,590","43.5%","20.5%","24.3%","3.9%","7.7%","3.4%","","259,764","35.9%","48.9%","1.1%","2.8%","11.3%","271,768","28.3%","48.6%","1.0%","8.5%","13.7%","","5,767","32.7%","(X)","(X)","(X)","(X)","(X)","","8,611","43.9%","","5.7%","2.5%","11.0%","24.7%","3,779","49.2%","76.6%","","141,446","7.5%","3.8%","36.3%","19.3%","33.1%","","445,824","1.9%","4.6%","28.6%","17.7%","8.6%","23.1%","15.6%","93.5%","38.7%","","510,015","6.7%","","620,066","14.5%","115,220","6.5%","384,281","11.5%","120,565","31.9%","","621,681","87.2%","12.4%","6.1%","6.3%","2.1%","4.2%","0.4%","","626,299","95.1%","94.2%","49.2%","44.9%","0.9%","4.9%","","30,813","60.7%","39.3%","","36,450","5,637","7.2%","92.8%","30,813","23.6%","76.4%","","30,813","28.9%","31.9%","5.8%","1.6%","12.1%","19.7%","","597,489","94.4%","5.6%","1.6%","1.2%","0.3%","3.2%","0.8%","1.0%","0.4%","0.2%","0.0%","","626,299","7.8%","0.2%","0.2%","0.3%","1.2%","16.2%","10.3%","8.6%","9.2%","0.6%","0.6%","16.7%","6.8%","0.4%","1.0%","3.7%","0.4%","1.1%","1.1%","3.8%","0.1%","0.5%","1.9%","0.4%","0.3%","1.0%","0.3%","","261,373","91.7%","82.5%"
"Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,175,524","2,094,307","865,834","1,579,078","616,946","145,217","64,859","370,012","184,029","1,081,217","872,563","340,359","977,452","929,781","2.61","3.18","","8,273,128","3,175,524","1,577,281","2,399,214","584,016","537,093","178,462","","3,393,328","1,213,008","1,724,207","66,609","94,061","295,443","3,573,062","1,060,183","1,702,601","88,399","305,650","416,229","","99,351","30,787","28","49","9","81","31","","189,478","65,853","","9,707","15,385","10,113","30,648","65,853","41,977","44,526","","2,124,272","124,907","103,214","839,505","438,505","618,141","","5,822,007","229,799","358,586","1,398,061","1,091,538","453,566","1,296,041","994,416","5,233,622","2,290,457","","6,530,057","670,273","","8,301,038","994,464","1,866,884","80,949","5,141,766","485,460","1,292,388","428,055","","8,424,340","7,142,767","1,221,478","528,830","692,648","418,645","274,003","60,095","","8,517,685","7,452,609","7,290,236","4,218,299","3,071,937","162,373","1,065,076","","1,065,076","573,998","491,078","","1,227,449","162,373","36,631","125,742","1,065,076","284,528","780,548","","1,065,076","101,887","444,785","113,550","3,402","387,922","13,530","","8,015,583","6,703,197","1,312,386","463,167","598,102","248,926","278,821","61,141","298,284","118,342","137,179","34,758","","8,517,685","745,700","77,926","20,875","17,398","62,285","754,408","138,297","32,508","848,024","32,084","27,833","759,660","323,530","13,060","49,440","151,714","20,724","44,156","127,633","166,188","16,511","212,227","54,240","18,893","18,685","58,001","54,837","","3,175,524","2,917,511","2,717,984"
"    Percent","","3,175,524","66.0%","27.3%","49.7%","19.4%","4.6%","2.0%","11.7%","5.8%","34.0%","27.5%","10.7%","30.8%","29.3%","(X)","(X)","","8,273,128","38.4%","19.1%","29.0%","7.1%","6.5%","2.2%","","3,393,328","35.7%","50.8%","2.0%","2.8%","8.7%","3,573,062","29.7%","47.7%","2.5%","8.6%","11.6%","","99,351","31.0%","(X)","(X)","(X)","(X)","(X)","","189,478","34.8%","","5.1%","8.1%","5.3%","16.2%","65,853","63.7%","67.6%","","2,124,272","5.9%","4.9%","39.5%","20.6%","29.1%","","5,822,007","3.9%","6.2%","24.0%","18.7%","7.8%","22.3%","17.1%","89.9%","39.3%","","6,530,057","10.3%","","8,301,038","12.0%","1,866,884","4.3%","5,141,766","9.4%","1,292,388","33.1%","","8,424,340","84.8%","14.5%","6.3%","8.2%","5.0%","3.3%","0.7%","","8,517,685","87.5%","85.6%","49.5%","36.1%","1.9%","12.5%","","1,065,076","53.9%","46.1%","","1,227,449","162,373","22.6%","77.4%","1,065,076","26.7%","73.3%","","1,065,076","9.6%","41.8%","10.7%","0.3%","36.4%","1.3%","","8,015,583","83.6%","16.4%","5.8%","7.5%","3.1%","3.5%","0.8%","3.7%","1.5%","1.7%","0.4%","","8,517,685","8.8%","0.9%","0.2%","0.2%","0.7%","8.9%","1.6%","0.4%","10.0%","0.4%","0.3%","8.9%","3.8%","0.2%","0.6%","1.8%","0.2%","0.5%","1.5%","2.0%","0.2%","2.5%","0.6%","0.2%","0.2%","0.7%","0.6%","","3,175,524","91.9%","85.6%"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,895,575","1,879,637","791,466","1,454,891","566,917","135,919","68,121","288,827","156,428","1,015,938","758,608","296,294","871,429","824,673","2.55","3.09","","7,392,406","2,895,575","1,455,312","2,038,034","425,999","577,486","224,826","","3,054,900","1,075,255","1,579,405","39,527","67,278","293,435","3,087,855","848,735","1,558,844","49,523","220,787","409,966","","92,209","26,087","28","52","9","84","31","","136,818","41,534","","6,381","11,407","7,684","16,062","41,534","26,218","28,757","","1,776,612","119,320","89,264","742,390","357,441","468,197","","5,215,063","179,951","257,533","1,133,822","1,197,203","533,450","1,187,508","725,596","4,777,579","1,913,104","","5,824,043","520,226","","7,427,599","934,396","1,660,120","66,885","4,623,662","478,622","1,143,817","388,889","","7,453,439","6,101,533","1,289,560","781,578","507,982","247,076","260,906","62,346","","7,535,591","6,430,741","6,296,306","3,489,373","2,806,933","134,435","1,104,850","","1,104,850","538,513","566,337","","1,239,285","134,435","28,388","106,047","1,104,850","295,596","809,254","","1,104,850","156,535","484,096","71,879","21,512","326,531","44,297","","7,077,397","5,659,802","1,417,595","525,392","609,588","235,323","277,124","72,112","432,697","180,332","98,186","37,625","","7,535,591","275,474","36,795","31,442","63,111","134,279","695,410","210,630","48,884","1,164,115","24,802","21,762","759,153","253,195","12,287","358,353","132,539","26,339","91,566","84,348","199,151","7,991","118,619","215,100","30,585","58,339","69,728","16,075","","2,895,575","2,743,039","2,605,049"
"    Percent","","2,895,575","64.9%","27.3%","50.2%","19.6%","4.7%","2.4%","10.0%","5.4%","35.1%","26.2%","10.2%","30.1%","28.5%","(X)","(X)","","7,392,406","39.2%","19.7%","27.6%","5.8%","7.8%","3.0%","","3,054,900","35.2%","51.7%","1.3%","2.2%","9.6%","3,087,855","27.5%","50.5%","1.6%","7.2%","13.3%","","92,209","28.3%","(X)","(X)","(X)","(X)","(X)","","136,818","30.4%","","4.7%","8.3%","5.6%","11.7%","41,534","63.1%","69.2%","","1,776,612","6.7%","5.0%","41.8%","20.1%","26.4%","","5,215,063","3.5%","4.9%","21.7%","23.0%","10.2%","22.8%","13.9%","91.6%","36.7%","","5,824,043","8.9%","","7,427,599","12.6%","1,660,120","4.0%","4,623,662","10.4%","1,143,817","34.0%","","7,453,439","81.9%","17.3%","10.5%","6.8%","3.3%","3.5%","0.8%","","7,535,591","85.3%","83.6%","46.3%","37.2%","1.8%","14.7%","","1,104,850","48.7%","51.3%","","1,239,285","134,435","21.1%","78.9%","1,104,850","26.8%","73.2%","","1,104,850","14.2%","43.8%","6.5%","1.9%","29.6%","4.0%","","7,077,397","80.0%","20.0%","7.4%","8.6%","3.3%","3.9%","1.0%","6.1%","2.5%","1.4%","0.5%","","7,535,591","3.7%","0.5%","0.4%","0.8%","1.8%","9.2%","2.8%","0.6%","15.4%","0.3%","0.3%","10.1%","3.4%","0.2%","4.8%","1.8%","0.3%","1.2%","1.1%","2.6%","0.1%","1.6%","2.9%","0.4%","0.8%","0.9%","0.2%","","2,895,575","94.7%","90.0%"
"West Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
