"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US53041","Lewis County, Washington","15655","null","2134","null","36765","null","3005","null","60815","5435","null","null","90705","6589","null","null","160777","18401","null","null","254723","54313","null","null",
"0500000US53045","Mason County, Washington","14618","null","2703","null","33464","null","4668","null","58684","5498","null","null","82949","5787","null","null","152549","18901","null","null","238473","47339","null","null",
"0500000US53053","Pierce County, Washington","20233","null","1168","null","47880","null","1543","null","75005","1871","null","null","111325","2275","null","null","220636","7980","null","null","377244","27665","null","null",
"0500000US53057","Skagit County, Washington","17363","null","2232","null","43774","null","3363","null","71110","4021","null","null","99860","5870","null","null","214251","25863","null","null","388719","81414","null","null",
"0500000US53061","Snohomish County, Washington","22626","null","1112","null","54987","null","1642","null","87379","2117","null","null","125980","2664","null","null","234395","7794","null","null","371355","24127","null","null",
"0500000US53063","Spokane County, Washington","13723","null","863","null","35130","null","1461","null","58819","2067","null","null","86943","2422","null","null","190888","12245","null","null","346043","39871","null","null",
"0500000US53067","Thurston County, Washington","19584","null","1593","null","46894","null","1880","null","73098","2508","null","null","106092","3651","null","null","195400","10675","null","null","298832","27085","null","null",
"0500000US53073","Whatcom County, Washington","14133","null","1414","null","37913","null","2556","null","61956","2687","null","null","89663","3264","null","null","185524","14226","null","null","320212","43537","null","null",
"0500000US53077","Yakima County, Washington","12610","null","1517","null","32240","null","2494","null","51816","3339","null","null","77837","3059","null","null","150905","10147","null","null","245024","32114","null","null",
"0500000US54003","Berkeley County, West Virginia","17823","null","2511","null","39914","null","3232","null","59210","3469","null","null","87149","6429","null","null","167460","19395","null","null","269340","59636","null","null",
"0500000US54011","Cabell County, West Virginia","7663","null","1884","null","22823","null","2335","null","39210","3393","null","null","61614","4484","null","null","149348","19509","null","null","256302","56159","null","null",
"0500000US54033","Harrison County, West Virginia","10668","null","2352","null","26619","null","3262","null","46493","4485","null","null","73825","5888","null","null","154630","22034","null","null","263486","75884","null","null",
"0500000US54039","Kanawha County, West Virginia","11379","null","1153","null","25655","null","1764","null","41515","2607","null","null","68935","4441","null","null","180329","17525","null","null","343546","56452","null","null",
"0500000US54061","Monongalia County, West Virginia","8116","null","1890","null","29615","null","2912","null","51262","3576","null","null","86202","6246","null","null","216102","27422","null","null","413506","96362","null","null",
"0500000US54081","Raleigh County, West Virginia","8889","null","1733","null","21765","null","3131","null","40264","5819","null","null","68887","8373","null","null","147840","20922","null","null","260991","73929","null","null",
"0500000US54107","Wood County, West Virginia","11352","null","1568","null","25699","null","2505","null","43664","3853","null","null","72445","6139","null","null","146260","12796","null","null","231313","30753","null","null",
"0500000US55009","Brown County, Wisconsin","16703","null","1350","null","39059","null","1985","null","62378","2051","null","null","92412","3178","null","null","199857","29747","null","null","378930","108856","null","null",
"0500000US55025","Dane County, Wisconsin","18772","null","1196","null","45414","null","1539","null","72764","2006","null","null","110249","2292","null","null","232989","10181","null","null","413687","33418","null","null",
"0500000US55027","Dodge County, Wisconsin","16645","null","2149","null","38627","null","2470","null","62877","3656","null","null","87557","2757","null","null","172240","23566","null","null","321345","84829","null","null",
"0500000US55035","Eau Claire County, Wisconsin","14003","null","2410","null","37579","null","3630","null","60709","3357","null","null","89526","4954","null","null","171213","17048","null","null","288326","59735","null","null",
"0500000US55039","Fond du Lac County, Wisconsin","14046","null","2381","null","36472","null","3651","null","57047","3314","null","null","84343","5252","null","null","164374","21837","null","null","278785","75369","null","null",
"0500000US55055","Jefferson County, Wisconsin","17894","null","2899","null","41667","null","3594","null","66175","3740","null","null","98646","6432","null","null","185568","18250","null","null","307891","60236","null","null",
"0500000US55059","Kenosha County, Wisconsin","15955","null","1963","null","39044","null","2331","null","64440","3884","null","null","95123","4786","null","null","206239","27266","null","null","378319","94559","null","null",
"0500000US55063","La Crosse County, Wisconsin","16345","null","2154","null","36591","null","2636","null","59793","3465","null","null","93080","4624","null","null","199149","22328","null","null","370769","74158","null","null",
"0500000US55071","Manitowoc County, Wisconsin","15105","null","1732","null","33476","null","2443","null","53898","2817","null","null","78909","3790","null","null","152253","10798","null","null","248243","32033","null","null",
"0500000US55073","Marathon County, Wisconsin","17707","null","1616","null","39857","null","2233","null","63359","2720","null","null","90695","3586","null","null","210695","36011","null","null","431925","135292","null","null",
"0500000US55079","Milwaukee County, Wisconsin","10331","null","608","null","29131","null","952","null","49901","1266","null","null","78756","1907","null","null","173535","6802","null","null","311503","23745","null","null",
"0500000US55087","Outagamie County, Wisconsin","17483","null","1599","null","41443","null","2719","null","65242","3355","null","null","95635","3815","null","null","186640","12480","null","null","308739","35567","null","null",
"0500000US55089","Ozaukee County, Wisconsin","19357","null","2105","null","48868","null","3604","null","80860","5341","null","null","125912","8994","null","null","293760","31438","null","null","521483","86384","null","null",
"0500000US55097","Portage County, Wisconsin","13307","null","2074","null","36144","null","3795","null","57508","4027","null","null","87279","5493","null","null","168149","21249","null","null","272070","67148","null","null",
"0500000US55101","Racine County, Wisconsin","12949","null","1694","null","34746","null","2174","null","60303","2615","null","null","93664","3288","null","null","174941","9882","null","null","274684","31635","null","null",
"0500000US55105","Rock County, Wisconsin","15656","null","1809","null","37108","null","2582","null","56886","2959","null","null","84176","3033","null","null","163791","17645","null","null","279661","62966","null","null",
"0500000US55109","St. Croix County, Wisconsin","23532","null","2105","null","51707","null","3684","null","81695","4365","null","null","113900","4484","null","null","191294","13149","null","null","283168","37910","null","null",
"0500000US55117","Sheboygan County, Wisconsin","16787","null","1689","null","38527","null","2946","null","61228","3376","null","null","89697","4427","null","null","168401","11286","null","null","278112","35679","null","null",
"0500000US55127","Walworth County, Wisconsin","16452","null","2447","null","40035","null","3516","null","63711","3896","null","null","94138","4493","null","null","191295","13541","null","null","325292","39129","null","null",
"0500000US55131","Washington County, Wisconsin","23150","null","2570","null","47726","null","2505","null","74573","3862","null","null","109083","4158","null","null","208949","20870","null","null","345684","71172","null","null",
"0500000US55133","Waukesha County, Wisconsin","21538","null","1423","null","52769","null","2096","null","86927","2173","null","null","129378","3230","null","null","286843","16068","null","null","521876","48425","null","null",
