"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US51740","Portsmouth city, Virginia","11794","null","2219","null","29966","null","3435","null","50052","3494","null","null","72465","5067","null","null","128111","null","9815","null","193720","null","27517","null",
"0500000US51760","Richmond city, Virginia","8521","null","1065","null","25444","null","1935","null","46006","2320","null","null","75575","3261","null","null","194727","null","13477","null","369658","null","41313","null",
"0500000US51770","Roanoke city, Virginia","8250","null","1791","null","24133","null","3831","null","43370","4124","null","null","65506","6003","null","null","153617","null","23876","null","288240","null","65384","null",
"0500000US51800","Suffolk city, Virginia","12379","null","1943","null","40565","null","6695","null","71821","5600","null","null","107228","6921","null","null","204950","null","28787","null","360504","null","101619","null",
"0500000US51810","Virginia Beach city, Virginia","20663","null","1526","null","48355","null","1827","null","73465","2182","null","null","105621","2473","null","null","228023","null","18854","null","424450","null","70056","null",
"0500000US53005","Benton County, Washington","14562","null","2084","null","39716","null","3793","null","63767","3745","null","null","99383","4793","null","null","198636","null","15163","null","325207","null","44008","null",
"0500000US53007","Chelan County, Washington","11636","null","3004","null","35569","null","4273","null","61374","6729","null","null","92822","8259","null","null","176407","null","23199","null","276932","null","54284","null",
"0500000US53009","Clallam County, Washington","11957","null","1892","null","28927","null","3412","null","47817","4236","null","null","81495","7487","null","null","171141","null","15578","null","265983","null","37558","null",
"0500000US53011","Clark County, Washington","17486","null","1424","null","46561","null","1975","null","74733","2251","null","null","108694","3032","null","null","212283","null","9980","null","350939","null","29915","null",
"0500000US53015","Cowlitz County, Washington","12818","null","1738","null","30326","null","2822","null","50857","3926","null","null","78942","4668","null","null","148615","null","16207","null","237345","null","51415","null",
"0500000US53021","Franklin County, Washington","18579","null","2853","null","41452","null","4634","null","64781","6555","null","null","96353","6749","null","null","167151","null","19618","null","273926","null","55471","null",
"0500000US53025","Grant County, Washington","15872","null","2578","null","35542","null","4121","null","58221","5278","null","null","86282","6012","null","null","181535","null","37440","null","343992","null","134399","null",
"0500000US53027","Grays Harbor County, Washington","9816","null","2133","null","28695","null","4153","null","47831","3692","null","null","70334","3826","null","null","117967","null","8523","null","172578","null","22577","null",
"0500000US53029","Island County, Washington","15574","null","2518","null","38292","null","3338","null","60101","4956","null","null","89113","6582","null","null","206355","null","29948","null","379105","null","99921","null",
"0500000US53033","King County, Washington","19545","null","774","null","54151","null","1236","null","90177","1520","null","null","139921","1959","null","null","305811","null","8732","null","535544","null","28389","null",
"0500000US53035","Kitsap County, Washington","18189","null","1671","null","47145","null","2551","null","73590","2029","null","null","105633","3238","null","null","202910","null","14116","null","330210","null","44196","null",
"0500000US53041","Lewis County, Washington","12908","null","2294","null","32973","null","2808","null","49371","3542","null","null","74893","3916","null","null","144557","null","16536","null","241613","null","55819","null",
"0500000US53053","Pierce County, Washington","16482","null","1103","null","43414","null","1387","null","68897","1673","null","null","102319","2176","null","null","195028","null","6794","null","316656","null","20197","null",
"0500000US53057","Skagit County, Washington","15462","null","2415","null","41661","null","3523","null","65161","2910","null","null","92146","4519","null","null","197349","null","21609","null","356513","null","79920","null",
"0500000US53061","Snohomish County, Washington","21714","null","1216","null","54949","null","1727","null","83061","2102","null","null","119408","2625","null","null","218552","null","6854","null","341452","null","20838","null",
"0500000US53063","Spokane County, Washington","13176","null","1079","null","33943","null","1355","null","54252","2004","null","null","86854","2626","null","null","187132","null","11367","null","336850","null","35370","null",
"0500000US53067","Thurston County, Washington","18329","null","2069","null","45247","null","2276","null","70872","2714","null","null","99710","3009","null","null","198106","null","17174","null","349155","null","59201","null",
"0500000US53073","Whatcom County, Washington","13274","null","1593","null","36650","null","2530","null","61086","3326","null","null","96494","5660","null","null","188681","null","12881","null","304269","null","42611","null",
"0500000US53077","Yakima County, Washington","12870","null","1737","null","31183","null","1885","null","47829","2323","null","null","71901","3251","null","null","145153","null","11656","null","248370","null","31095","null",
"0500000US54003","Berkeley County, West Virginia","14364","null","2100","null","35760","null","5560","null","58729","4968","null","null","87589","6785","null","null","141767","null","9648","null","196493","null","18074","null",
"0500000US54011","Cabell County, West Virginia","5701","null","1162","null","17395","null","1837","null","34280","3132","null","null","64939","5534","null","null","162467","null","20764","null","300465","null","61596","null",
"0500000US54033","Harrison County, West Virginia","11600","null","2164","null","33639","null","4521","null","58272","6223","null","null","86231","5016","null","null","164815","null","18079","null","265778","null","40516","null",
"0500000US54039","Kanawha County, West Virginia","9325","null","1100","null","24397","null","1965","null","43349","2739","null","null","71221","4603","null","null","161102","null","12312","null","278909","null","37565","null",
"0500000US54061","Monongalia County, West Virginia","8715","null","2216","null","29223","null","3287","null","51329","3754","null","null","85290","6047","null","null","205070","null","26513","null","361693","null","63816","null",
"0500000US54081","Raleigh County, West Virginia","9322","null","1779","null","24436","null","3777","null","42364","4227","null","null","65117","7019","null","null","143310","null","35161","null","258547","null","128281","null",
"0500000US54107","Wood County, West Virginia","7737","null","1918","null","25262","null","3038","null","45449","4970","null","null","76383","5720","null","null","158962","null","15251","null","255277","null","35853","null",
"0500000US55009","Brown County, Wisconsin","15503","null","1299","null","37803","null","1859","null","61266","2477","null","null","92021","3070","null","null","190590","null","16237","null","335637","null","52954","null",
"0500000US55025","Dane County, Wisconsin","16351","null","1365","null","44681","null","1816","null","72755","1756","null","null","107469","2590","null","null","218865","null","7733","null","373109","null","24142","null",
"0500000US55027","Dodge County, Wisconsin","17205","null","1990","null","35954","null","2396","null","56825","3905","null","null","85277","3193","null","null","168463","null","16199","null","302869","null","62003","null",
"0500000US55035","Eau Claire County, Wisconsin","13347","null","1591","null","32296","null","3707","null","55552","3890","null","null","85238","4599","null","null","167499","null","13906","null","282008","null","41068","null",
"0500000US55039","Fond du Lac County, Wisconsin","16752","null","2198","null","39061","null","3111","null","60601","3316","null","null","86308","4260","null","null","172548","null","19722","null","305619","null","63571","null",
"0500000US55055","Jefferson County, Wisconsin","15253","null","2170","null","34336","null","2846","null","57326","3868","null","null","87379","4868","null","null","178407","null","28416","null","325579","null","101288","null",
"0500000US55059","Kenosha County, Wisconsin","16726","null","1782","null","39297","null","2847","null","61424","3729","null","null","94371","5571","null","null","204465","null","18843","null","364116","null","60737","null",
"0500000US55063","La Crosse County, Wisconsin","15524","null","1681","null","37797","null","2791","null","57069","2920","null","null","84713","4262","null","null","181331","null","24705","null","324856","null","81186","null",
"0500000US55071","Manitowoc County, Wisconsin","15229","null","1769","null","36311","null","2605","null","55472","3056","null","null","80849","3376","null","null","139844","null","7475","null","214755","null","22682","null",
"0500000US55073","Marathon County, Wisconsin","15150","null","1448","null","34737","null","2055","null","58016","2830","null","null","86178","3121","null","null","191967","null","22587","null","368193","null","82410","null",
"0500000US55079","Milwaukee County, Wisconsin","10296","null","585","null","28126","null","933","null","47852","1290","null","null","76273","1394","null","null","166535","null","6244","null","291424","null","21041","null",
"0500000US55087","Outagamie County, Wisconsin","18164","null","1815","null","41070","null","1987","null","64778","2706","null","null","96551","4125","null","null","189396","null","15287","null","316771","null","50299","null",
"0500000US55089","Ozaukee County, Wisconsin","21086","null","3138","null","51492","null","5143","null","82928","5104","null","null","121729","6900","null","null","303306","null","44036","null","614227","null","161867","null",
"0500000US55097","Portage County, Wisconsin","13600","null","2075","null","33327","null","3215","null","52819","3686","null","null","82075","4763","null","null","171771","null","21585","null","303718","null","73868","null",
"0500000US55101","Racine County, Wisconsin","15258","null","1446","null","35929","null","2545","null","61697","3076","null","null","97137","4239","null","null","190974","null","12753","null","317008","null","42724","null",
"0500000US55105","Rock County, Wisconsin","14187","null","1260","null","33791","null","2693","null","55913","2799","null","null","79691","3301","null","null","147498","null","11068","null","238765","null","36930","null",
