"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US26073","Isabella County, Michigan","8232","1332","null","null","21725","null","2099","null","37435","2671","null","null","58415","3843","null","null","119433","13581","null","null","194022","46388","null","null",
"0500000US26075","Jackson County, Michigan","9807","1156","null","null","25574","null","2254","null","44853","2954","null","null","69606","3052","null","null","132704","8543","null","null","201605","18740","null","null",
"0500000US26077","Kalamazoo County, Michigan","10804","1027","null","null","27648","null","1733","null","46685","2293","null","null","75426","2795","null","null","155332","13296","null","null","261467","43441","null","null",
"0500000US26081","Kent County, Michigan","12743","935","null","null","32501","null","1234","null","52305","1620","null","null","79339","2055","null","null","169592","7947","null","null","304615","28558","null","null",
"0500000US26087","Lapeer County, Michigan","15554","2007","null","null","35781","null","2622","null","53530","3411","null","null","78453","4670","null","null","142771","10185","null","null","210634","25402","null","null",
"0500000US26091","Lenawee County, Michigan","13047","1389","null","null","29963","null","2478","null","46261","2990","null","null","68545","4078","null","null","125618","10261","null","null","200978","30101","null","null",
"0500000US26093","Livingston County, Michigan","19614","1727","null","null","46387","null","2233","null","69941","2606","null","null","100826","3584","null","null","187161","12992","null","null","295232","41933","null","null",
"0500000US26099","Macomb County, Michigan","13123","677","null","null","32505","null","945","null","53080","1213","null","null","81124","1826","null","null","157726","7186","null","null","258024","25090","null","null",
"0500000US26103","Marquette County, Michigan","9410","1643","null","null","25648","null","2484","null","44821","3465","null","null","68609","4824","null","null","152604","21117","null","null","268643","67740","null","null",
"0500000US26111","Midland County, Michigan","10753","2166","null","null","31045","null","2978","null","51263","4139","null","null","80291","5175","null","null","178521","21927","null","null","300266","58983","null","null",
"0500000US26115","Monroe County, Michigan","12635","1394","null","null","32096","null","2366","null","53434","3529","null","null","79955","4083","null","null","156903","16605","null","null","264834","54849","null","null",
"0500000US26121","Muskegon County, Michigan","9820","1164","null","null","24932","null","1462","null","41784","2181","null","null","63235","2665","null","null","120282","6176","null","null","185893","16144","null","null",
"0500000US26125","Oakland County, Michigan","14637","594","null","null","40270","null","1013","null","67385","1259","null","null","105194","1732","null","null","228579","6486","null","null","402961","19176","null","null",
"0500000US26139","Ottawa County, Michigan","15483","1457","null","null","37012","null","1777","null","58317","2127","null","null","84979","3219","null","null","170528","13337","null","null","293274","41252","null","null",
"0500000US26145","Saginaw County, Michigan","8595","1085","null","null","24613","null","1648","null","41876","2115","null","null","66261","3038","null","null","143604","12292","null","null","258649","36693","null","null",
"0500000US26147","St. Clair County, Michigan","10729","1264","null","null","29666","null","1847","null","50100","2562","null","null","73427","2961","null","null","139631","10441","null","null","220356","35309","null","null",
"0500000US26155","Shiawassee County, Michigan","10855","2038","null","null","26542","null","2388","null","42230","3107","null","null","63075","4102","null","null","112774","8377","null","null","163781","22768","null","null",
"0500000US26159","Van Buren County, Michigan","10521","1760","null","null","26731","null","2438","null","45141","3302","null","null","68393","4276","null","null","126168","9390","null","null","196055","29979","null","null",
"0500000US26161","Washtenaw County, Michigan","11361","1202","null","null","33876","null","1912","null","59831","2468","null","null","100176","3080","null","null","209865","8953","null","null","345843","24837","null","null",
"0500000US26163","Wayne County, Michigan","7213","344","null","null","22302","null","553","null","40629","796","null","null","67808","1244","null","null","148675","3728","null","null","252808","11810","null","null",
"0500000US27003","Anoka County, Minnesota","18773","1293","null","null","45630","null","1879","null","70964","2272","null","null","101119","2793","null","null","172159","7284","null","null","248249","17246","null","null",
"0500000US27013","Blue Earth County, Minnesota","9912","2118","null","null","29792","null","4056","null","52952","3526","null","null","80455","4520","null","null","178984","23621","null","null","325628","77088","null","null",
"0500000US27019","Carver County, Minnesota","23997","3533","null","null","55229","null","3779","null","81827","4769","null","null","120477","7102","null","null","258923","37034","null","null","464380","123466","null","null",
"0500000US27037","Dakota County, Minnesota","19037","1443","null","null","46966","null","2232","null","73728","2652","null","null","107764","2899","null","null","211611","8791","null","null","353357","26947","null","null",
"0500000US27053","Hennepin County, Minnesota","13922","685","null","null","37900","null","1082","null","64436","1256","null","null","100740","1832","null","null","232103","9614","null","null","434398","30964","null","null",
"0500000US27109","Olmsted County, Minnesota","16700","1804","null","null","40802","null","2381","null","66006","2886","null","null","100051","3837","null","null","224675","14803","null","null","409813","44200","null","null",
"0500000US27123","Ramsey County, Minnesota","12208","815","null","null","32706","null","1353","null","56533","1703","null","null","88756","2214","null","null","181530","7719","null","null","303504","26132","null","null",
"0500000US27131","Rice County, Minnesota","15763","2237","null","null","36440","null","3291","null","58160","5008","null","null","85367","4681","null","null","172700","16407","null","null","299355","50905","null","null",
"0500000US27137","St. Louis County, Minnesota","10874","977","null","null","26556","null","1579","null","45873","1960","null","null","72142","2692","null","null","144381","7038","null","null","240398","20479","null","null",
"0500000US27139","Scott County, Minnesota","22287","2957","null","null","54534","null","3994","null","82953","5359","null","null","118078","6171","null","null","222128","19139","null","null","360166","59712","null","null",
"0500000US27141","Sherburne County, Minnesota","22245","4158","null","null","51733","null","3931","null","76493","5396","null","null","102929","5658","null","null","168432","12634","null","null","235435","30172","null","null",
"0500000US27145","Stearns County, Minnesota","13422","1868","null","null","35864","null","2819","null","57865","3053","null","null","83867","2848","null","null","165934","13264","null","null","292658","40845","null","null",
"0500000US27163","Washington County, Minnesota","21707","1828","null","null","51263","null","2439","null","80061","2768","null","null","113777","3714","null","null","218358","13439","null","null","351929","34300","null","null",
"0500000US27171","Wright County, Minnesota","21498","2389","null","null","48245","null","3693","null","72454","4306","null","null","102189","5143","null","null","168411","11782","null","null","251703","29679","null","null",
"0500000US28033","DeSoto County, Mississippi","16571","1416","null","null","36975","null","2793","null","59469","2893","null","null","85405","3919","null","null","149793","9973","null","null","223608","29011","null","null",
"0500000US28035","Forrest County, Mississippi","7623","1592","null","null","21176","null","3450","null","36091","4739","null","null","59599","6538","null","null","126960","15777","null","null","225786","45535","null","null",
"0500000US28047","Harrison County, Mississippi","8662","1206","null","null","24384","null","2078","null","42368","2250","null","null","63519","3816","null","null","123538","6943","null","null","188677","19697","null","null",
"0500000US28049","Hinds County, Mississippi","6123","735","null","null","18696","null","1282","null","34406","2097","null","null","58631","3692","null","null","131565","9882","null","null","236460","32816","null","null",
"0500000US28059","Jackson County, Mississippi","10244","1720","null","null","28820","null","2476","null","46959","3447","null","null","69752","4117","null","null","129438","8755","null","null","191653","18289","null","null",
"0500000US28067","Jones County, Mississippi","8669","1717","null","null","21037","null","2909","null","34304","4290","null","null","54758","5850","null","null","113491","17313","null","null","189097","46975","null","null",
