"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US29183","St. Charles County, Missouri","26808","null","1689","null","59975","null","2481","null","91962","null","3150","null","134037","null","4101","null","256874","null","17429","null","432013","57104","null","null",
"0500000US29187","St. Francois County, Missouri","10752","null","2067","null","26763","null","4613","null","47843","null","8186","null","79915","null","9806","null","160913","null","22521","null","252080","75218","null","null",
"0500000US29189","St. Louis County, Missouri","15993","null","937","null","42501","null","1133","null","71874","null","1787","null","115556","null","2995","null","297956","null","14232","null","568567","42298","null","null",
"0500000US29510","St. Louis city, Missouri","7427","null","1064","null","27115","null","2363","null","49627","null","2309","null","79730","null","3536","null","178399","null","8827","null","305565","27784","null","null",
"0500000US30013","Cascade County, Montana","13953","null","1803","null","34942","null","3951","null","57522","null","4773","null","88528","null","5721","null","173158","null","14908","null","269545","38057","null","null",
"0500000US30029","Flathead County, Montana","18043","null","3352","null","43536","null","4372","null","67177","null","4531","null","99952","null","7532","null","217145","null","23659","null","362775","56859","null","null",
"0500000US30031","Gallatin County, Montana","17363","null","3541","null","50612","null","5588","null","82832","null","7860","null","135871","null","13419","null","345119","null","58527","null","654944","157117","null","null",
"0500000US30049","Lewis and Clark County, Montana","19951","null","2974","null","42780","null","3239","null","67235","null","6917","null","107457","null","7775","null","199049","null","20999","null","313596","56609","null","null",
"0500000US30063","Missoula County, Montana","15645","null","2748","null","39801","null","3955","null","67035","null","5440","null","106116","null","8677","null","274531","null","39595","null","540414","120706","null","null",
"0500000US30111","Yellowstone County, Montana","16430","null","2537","null","43373","null","3176","null","70357","null","4020","null","101242","null","6895","null","206401","null","22578","null","339794","72454","null","null",
"0500000US31055","Douglas County, Nebraska","14443","null","1142","null","41969","null","1682","null","69963","null","2178","null","110300","null","2849","null","255391","null","14111","null","474389","45714","null","null",
"0500000US31109","Lancaster County, Nebraska","15797","null","1358","null","40510","null","2445","null","65564","null","2858","null","101850","null","3226","null","203855","null","9725","null","338976","31076","null","null",
"0500000US31153","Sarpy County, Nebraska","22994","null","2486","null","55674","null","3596","null","87881","null","4207","null","128889","null","5191","null","247819","null","20434","null","400528","65408","null","null",
"0500000US32003","Clark County, Nevada","12836","null","605","null","37790","null","903","null","63851","null","1215","null","99766","null","1687","null","220998","null","6479","null","387278","20702","null","null",
"0500000US32031","Washoe County, Nevada","16438","null","1743","null","46716","null","2387","null","76982","null","2659","null","117005","null","3564","null","261963","null","17781","null","490720","59792","null","null",
"0500000US33005","Cheshire County, New Hampshire","16873","null","2808","null","40134","null","3942","null","68276","null","6672","null","110105","null","9278","null","219597","null","21423","null","357214","56021","null","null",
"0500000US33009","Grafton County, New Hampshire","19286","null","2304","null","49302","null","4713","null","81488","null","6007","null","121305","null","7811","null","261565","null","27010","null","448784","80210","null","null",
"0500000US33011","Hillsborough County, New Hampshire","23964","null","1866","null","57974","null","2764","null","91715","null","3283","null","134338","null","4564","null","278901","null","21978","null","489115","70146","null","null",
"0500000US33013","Merrimack County, New Hampshire","19231","null","2470","null","48885","null","3897","null","81559","null","4169","null","123834","null","5307","null","234549","null","17623","null","393393","53679","null","null",
"0500000US33015","Rockingham County, New Hampshire","28249","null","2281","null","67350","null","3295","null","105437","null","4412","null","148810","null","4534","null","294310","null","17614","null","492147","49946","null","null",
"0500000US33017","Strafford County, New Hampshire","21248","null","3322","null","57384","null","5362","null","94591","null","6205","null","135070","null","6379","null","232480","null","20201","null","354025","58571","null","null",
"0500000US34001","Atlantic County, New Jersey","14086","null","1510","null","39094","null","2469","null","67502","null","3376","null","106065","null","5020","null","233411","null","20090","null","422810","63676","null","null",
"0500000US34003","Bergen County, New Jersey","21568","null","1872","null","62628","null","2394","null","107111","null","3339","null","167580","null","3978","null","373929","null","15805","null","668941","45640","null","null",
"0500000US34005","Burlington County, New Jersey","22115","null","1766","null","59169","null","2812","null","94943","null","3233","null","142745","null","4354","null","281114","null","16322","null","466336","47884","null","null",
"0500000US34007","Camden County, New Jersey","15037","null","1340","null","45818","null","2342","null","79212","null","2958","null","121515","null","3801","null","258357","null","13709","null","455229","42627","null","null",
"0500000US34009","Cape May County, New Jersey","18657","null","3729","null","48097","null","5945","null","78545","null","5879","null","112082","null","6637","null","287362","null","45611","null","574387","161994","null","null",
"0500000US34011","Cumberland County, New Jersey","12666","null","2396","null","35220","null","4214","null","58850","null","5289","null","97999","null","7873","null","198130","null","23174","null","341655","79720","null","null",
"0500000US34013","Essex County, New Jersey","10939","null","951","null","36462","null","1973","null","67317","null","1973","null","116425","null","3730","null","329139","null","15463","null","622565","45530","null","null",
"0500000US34015","Gloucester County, New Jersey","21738","null","2178","null","57789","null","2980","null","95062","null","3745","null","142732","null","4961","null","269560","null","14856","null","431962","49463","null","null",
"0500000US34017","Hudson County, New Jersey","13229","null","1251","null","43801","null","2686","null","80716","null","3248","null","132948","null","4692","null","318716","null","16785","null","543921","51970","null","null",
"0500000US34019","Hunterdon County, New Jersey","29855","null","3703","null","76690","null","5403","null","123345","null","8111","null","182004","null","12195","null","371102","null","46165","null","616274","133131","null","null",
"0500000US34021","Mercer County, New Jersey","15439","null","2543","null","51101","null","3554","null","87816","null","4070","null","138453","null","5025","null","333471","null","18949","null","606221","55145","null","null",
"0500000US34023","Middlesex County, New Jersey","21064","null","1557","null","58633","null","2311","null","98720","null","2635","null","147770","null","3727","null","285492","null","10019","null","452493","31338","null","null",
"0500000US34025","Monmouth County, New Jersey","20792","null","1722","null","62397","null","3571","null","109762","null","4321","null","172774","null","5954","null","384480","null","21293","null","676629","64554","null","null",
"0500000US34027","Morris County, New Jersey","29123","null","2345","null","76265","null","3888","null","122899","null","4733","null","192903","null","6975","null","424862","null","25471","null","747661","75773","null","null",
"0500000US34029","Ocean County, New Jersey","17449","null","1630","null","45935","null","2225","null","75833","null","3046","null","120092","null","4707","null","259052","null","14489","null","450457","44294","null","null",
"0500000US34031","Passaic County, New Jersey","14348","null","1285","null","42646","null","2391","null","75310","null","3494","null","123396","null","5490","null","250474","null","10833","null","409591","31161","null","null",
"0500000US34033","Salem County, New Jersey","16090","null","3267","null","42802","null","5393","null","70296","null","5940","null","107851","null","8351","null","189869","null","14005","null","268143","30852","null","null",
"0500000US34035","Somerset County, New Jersey","30373","null","2843","null","77302","null","4763","null","124540","null","5800","null","196168","null","6823","null","441898","null","31573","null","785627","83339","null","null",
"0500000US34037","Sussex County, New Jersey","27325","null","2697","null","65893","null","4247","null","101034","null","5265","null","148207","null","6997","null","285954","null","32016","null","471212","108119","null","null",
"0500000US34039","Union County, New Jersey","19698","null","1513","null","52963","null","2615","null","88919","null","3534","null","143052","null","4957","null","334388","null","15593","null","607363","47230","null","null",
"0500000US34041","Warren County, New Jersey","15648","null","3192","null","45940","null","5159","null","81604","null","8166","null","124609","null","6624","null","248394","null","24647","null","417030","72879","null","null",
"0500000US35001","Bernalillo County, New Mexico","11856","null","1134","null","36087","null","1766","null","60618","null","2267","null","100085","null","3669","null","213840","null","11042","null","360371","32131","null","null",
"0500000US35013","Doña Ana County, New Mexico","8684","null","1720","null","27131","null","3154","null","45608","null","3904","null","79137","null","6587","null","173903","null","14119","null","290392","43795","null","null",
"0500000US35025","Lea County, New Mexico","7998","null","3564","null","28343","null","5991","null","51264","null","6084","null","77808","null","11096","null","170047","null","29360","null","282672","76977","null","null",
"0500000US35031","McKinley County, New Mexico","4673","null","1572","null","18947","null","3664","null","40848","null","6327","null","65071","null","7644","null","143274","null","22272","null","249823","70005","null","null",
"0500000US35035","Otero County, New Mexico","12075","null","3204","null","32139","null","4194","null","52259","null","5708","null","80126","null","8855","null","163749","null","25428","null","276308","70326","null","null",
"0500000US35043","Sandoval County, New Mexico","20665","null","3430","null","48927","null","2816","null","72124","null","4161","null","108221","null","5904","null","218098","null","27067","null","368018","83556","null","null",
"0500000US35045","San Juan County, New Mexico","8370","null","1559","null","25859","null","3097","null","48538","null","5765","null","80194","null","6298","null","171599","null","21998","null","288180","59736","null","null",
"0500000US35049","Santa Fe County, New Mexico","14399","null","1889","null","40790","null","3579","null","67749","null","4341","null","109362","null","6542","null","250675","null","24268","null","435765","72715","null","null",
"0500000US35061","Valencia County, New Mexico","11736","null","2863","null","28461","null","4577","null","47963","null","5444","null","73056","null","7561","null","153656","null","28632","null","262150","99121","null","null",
"0500000US36001","Albany County, New York","15798","null","1672","null","45847","null","2638","null","73682","null","3465","null","112814","null","5552","null","236105","null","14341","null","395751","42917","null","null",
"0500000US36005","Bronx County, New York","6859","null","514","null","22497","null","1225","null","43315","null","1635","null","72882","null","2200","null","166955","null","6608","null","286086","17998","null","null",
"0500000US36007","Broome County, New York","12404","null","1516","null","34127","null","2751","null","56502","null","3427","null","91067","null","4483","null","190450","null","15753","null","317205","47847","null","null",
"0500000US36009","Cattaraugus County, New York","11270","null","1512","null","31904","null","3069","null","55853","null","3952","null","83566","null","4025","null","149982","null","10191","null","232757","35860","null","null",
"0500000US36011","Cayuga County, New York","13280","null","1972","null","36816","null","3880","null","63027","null","4342","null","97675","null","5776","null","206502","null","37704","null","387745","139011","null","null",
"0500000US36013","Chautauqua County, New York","10106","null","1375","null","27939","null","2275","null","47105","null","3137","null","75288","null","3828","null","153439","null","15182","null","255602","48938","null","null",
"0500000US36015","Chemung County, New York","11703","null","2317","null","35339","null","4310","null","60068","null","4959","null","90119","null","6304","null","181880","null","25864","null","323699","92965","null","null",
"0500000US36019","Clinton County, New York","12025","null","2266","null","35981","null","4426","null","60967","null","5015","null","91773","null","6620","null","163487","null","15854","null","259195","50563","null","null",
"0500000US36027","Dutchess County, New York","18289","null","2210","null","52314","null","3572","null","88603","null","4495","null","134840","null","5050","null","295953","null","23701","null","530044","81151","null","null",
"0500000US36029","Erie County, New York","13002","null","920","null","36729","null","1622","null","63572","null","2017","null","100502","null","2522","null","201794","null","6684","null","326443","20024","null","null",
"0500000US36045","Jefferson County, New York","17678","null","2438","null","40415","null","3847","null","60848","null","3689","null","91349","null","7125","null","183536","null","21417","null","316445","66771","null","null",
"0500000US36047","Kings County, New York","10419","null","463","null","35607","null","1112","null","68085","null","1621","null","114613","null","2091","null","289964","null","10918","null","540899","35642","null","null",
"0500000US36053","Madison County, New York","13619","null","3422","null","41723","null","4742","null","67516","null","5498","null","103165","null","8155","null","215133","null","28996","null","365967","92477","null","null",
"0500000US36055","Monroe County, New York","14045","null","941","null","40240","null","1473","null","66045","null","1767","null","103069","null","2665","null","221532","null","12103","null","386981","38209","null","null",
"0500000US36059","Nassau County, New York","26992","null","1665","null","78293","null","2616","null","126641","null","3297","null","190409","null","3974","null","395771","null","13657","null","682304","40661","null","null",
"0500000US36061","New York County, New York","10047","null","713","null","41003","null","1870","null","85877","null","2783","null","161603","null","5725","null","486702","null","20557","null","939719","52006","null","null",
"0500000US36063","Niagara County, New York","13228","null","1655","null","36370","null","2338","null","61407","null","3354","null","94583","null","4535","null","188340","null","15746","null","293508","38326","null","null",
"0500000US36065","Oneida County, New York","13443","null","1875","null","35959","null","2302","null","60313","null","3441","null","92865","null","4460","null","216022","null","26781","null","427601","93887","null","null",
"0500000US36067","Onondaga County, New York","12381","null","1021","null","38255","null","1732","null","65609","null","1927","null","103821","null","2772","null","226459","null","13278","null","397497","41755","null","null",
"0500000US36069","Ontario County, New York","20242","null","2570","null","50581","null","4049","null","76804","null","4326","null","110390","null","6531","null","258022","null","34535","null","488571","108806","null","null",
"0500000US36071","Orange County, New York","17615","null","2249","null","51940","null","3231","null","90394","null","3780","null","136570","null","5310","null","261617","null","18661","null","437428","61126","null","null",
"0500000US36075","Oswego County, New York","13264","null","1753","null","33763","null","3590","null","59040","null","3642","null","90347","null","4606","null","169936","null","19550","null","269645","63038","null","null",
"0500000US36079","Putnam County, New York","20088","null","3532","null","57855","null","7989","null","106802","null","10293","null","162197","null","13567","null","313198","null","36255","null","500851","105226","null","null",
"0500000US36081","Queens County, New York","13518","null","715","null","42711","null","1322","null","73506","null","1556","null","115056","null","2099","null","240417","null","6462","null","399536","19521","null","null",
"0500000US36083","Rensselaer County, New York","14817","null","2028","null","42909","null","3561","null","75183","null","4635","null","116781","null","5912","null","210528","null","12513","null","310315","31424","null","null",
"0500000US36085","Richmond County, New York","15044","null","1536","null","48628","null","3003","null","86545","null","4027","null","136886","null","6054","null","261952","null","13498","null","413356","36022","null","null",
"0500000US36087","Rockland County, New York","18949","null","2212","null","56649","null","4332","null","98775","null","5138","null","150992","null","6575","null","293684","null","23398","null","480220","77818","null","null",
"0500000US36089","St. Lawrence County, New York","12927","null","2013","null","32304","null","3265","null","55980","null","3167","null","82322","null","5065","null","161685","null","21827","null","268109","82397","null","null",
"0500000US36091","Saratoga County, New York","19265","null","2654","null","56212","null","4289","null","88320","null","3668","null","130874","null","5462","null","260867","null","18502","null","450893","58495","null","null",
"0500000US36093","Schenectady County, New York","13851","null","2427","null","43080","null","4412","null","74771","null","5343","null","109922","null","5845","null","199071","null","12946","null","305279","30800","null","null",
"0500000US36101","Steuben County, New York","12574","null","2219","null","34458","null","2606","null","58422","null","3975","null","91236","null","5129","null","201846","null","20094","null","366329","65993","null","null",
"0500000US36103","Suffolk County, New York","25914","null","1433","null","70285","null","1874","null","114228","null","2580","null","171560","null","3602","null","362780","null","12118","null","645282","36191","null","null",
"0500000US36105","Sullivan County, New York","10900","null","4025","null","30842","null","4250","null","56367","null","8486","null","95293","null","11641","null","236886","null","36953","null","436876","129465","null","null",
"0500000US36109","Tompkins County, New York","11703","null","4145","null","39263","null","4748","null","67420","null","4559","null","101538","null","8710","null","237563","null","25319","null","381498","60215","null","null",
"0500000US36111","Ulster County, New York","16532","null","2469","null","46611","null","3615","null","78546","null","5083","null","127007","null","8397","null","286356","null","30820","null","530829","94647","null","null",
"0500000US36113","Warren County, New York","17986","null","3334","null","43244","null","4655","null","72286","null","6070","null","106970","null","7688","null","238001","null","37498","null","420969","130282","null","null",
"0500000US36117","Wayne County, New York","16573","null","2771","null","41773","null","4255","null","66049","null","4178","null","97138","null","5970","null","177390","null","16475","null","278546","52115","null","null",
"0500000US36119","Westchester County, New York","18178","null","1662","null","61285","null","2320","null","110712","null","3446","null","183938","null","4560","null","478431","null","16640","null","898184","44285","null","null",
"0500000US37001","Alamance County, North Carolina","14692","null","2015","null","35528","null","2804","null","57539","null","3414","null","87105","null","5155","null","164994","null","10815","null","263853","33661","null","null",
"0500000US37019","Brunswick County, North Carolina","16156","null","2429","null","43817","null","3480","null","66570","null","3810","null","99214","null","5537","null","201878","null","23219","null","353972","79723","null","null",
"0500000US37021","Buncombe County, North Carolina","15664","null","2015","null","40036","null","3133","null","65414","null","3408","null","100830","null","5223","null","256051","null","32944","null","510851","103413","null","null",
"0500000US37023","Burke County, North Carolina","11161","null","2546","null","35410","null","3972","null","54583","null","5489","null","84262","null","8164","null","175184","null","23743","null","324984","76536","null","null",
