"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Percent","","2,664,791","47.8%","17.3%","5.9%","2.0%","17.9%","1.3%","12.9%","3.8%","28.4%","5.5%","15.9%","7.5%","30.0%","29.9%","(X)","(X)","","6,706,923","39.7%","19.0%","2.4%","28.5%","7.1%","3.4%","","2,713,115","33.5%","50.8%","1.8%","3.0%","11.0%","2,877,358","28.1%","47.0%","2.1%","9.4%","13.3%","","82,463","34.2%","(X)","(X)","(X)","(X)","(X)","","157,975","46.6%","","6.7%","9.1%","7.3%","23.5%","73,694","61.6%","70.2%","","1,578,546","5.3%","5.2%","42.8%","22.1%","24.6%","","4,708,480","4.0%","7.2%","31.6%","20.6%","7.6%","18.2%","10.8%","88.8%","29.0%","","5,306,690","8.0%","","6,756,567","15.3%","1,531,658","5.2%","4,131,805","13.2%","1,093,104","37.7%","","6,779,177","85.9%","14.1%","13.8%","7.5%","6.3%","3.3%","3.0%","0.3%","","6,859,497","94.7%","93.8%","58.9%","34.8%","0.9%","5.3%","","365,400","41.5%","58.5%","","428,510","63,110","24.5%","75.5%","365,400","33.2%","66.8%","","365,221","10.6%","30.1%","11.4%","0.5%","44.9%","2.5%","","6,453,630","92.6%","7.4%","3.1%","4.2%","1.9%","1.3%","0.3%","1.1%","0.5%","0.8%","0.4%","","6,859,497","12.0%","0.6%","0.1%","0.1%","0.9%","10.3%","1.4%","0.2%","9.1%","0.2%","0.2%","9.3%","2.3%","0.1%","0.4%","1.1%","0.1%","0.3%","2.0%","2.0%","0.1%","1.2%","0.4%","0.2%","0.1%","0.6%","0.2%","","2,664,791","90.9%","83.8%"
"Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","10,239,341","5,120,567","2,279,656","594,180","231,770","1,800,816","139,759","1,228,689","285,913","2,723,778","640,866","1,365,589","569,165","3,707,603","2,584,587","2.76","3.36","","28,293,548","10,239,341","5,111,283","603,178","9,218,381","2,306,348","815,017","","11,242,916","4,034,500","5,748,811","198,684","252,874","1,008,047","11,441,913","3,474,696","5,482,161","292,674","849,444","1,342,938","","401,736","127,676","34","56","16","96","31","","748,582","256,777","","44,525","53,771","44,307","114,174","256,777","158,771","180,355","","7,752,643","435,637","413,772","3,349,335","1,692,163","1,861,736","","18,619,469","1,422,360","1,403,821","4,563,619","3,956,030","1,402,444","3,791,665","2,079,530","15,793,288","5,871,195","","21,313,838","1,426,641","","28,410,863","3,247,014","7,436,862","326,489","17,424,480","1,651,720","3,549,521","1,268,805","","28,515,322","24,277,672","4,237,650","4,044,027","2,391,962","1,652,065","1,101,543","550,522","193,623","","28,862,581","23,958,412","23,494,190","17,167,053","6,327,137","464,222","4,904,169","","4,904,169","1,951,246","2,952,923","","5,368,391","464,222","139,197","325,025","4,904,169","1,301,334","3,602,835","","4,904,169","210,937","1,114,398","277,199","14,345","3,232,739","54,551","","26,903,358","17,460,783","9,442,575","3,532,172","7,717,053","2,955,978","627,133","152,601","809,812","343,753","288,577","79,840","","28,862,581","1,499,305","159,891","189,031","47,068","170,592","1,880,141","489,769","65,505","2,415,107","47,519","35,550","1,735,873","531,937","16,617","141,952","287,928","39,539","75,211","234,433","375,541","11,870","413,850","138,849","32,381","25,087","107,928","86,482","","10,239,341","9,617,538","8,902,820"
"    Percent","","10,239,341","50.0%","22.3%","5.8%","2.3%","17.6%","1.4%","12.0%","2.8%","26.6%","6.3%","13.3%","5.6%","36.2%","25.2%","(X)","(X)","","28,293,548","36.2%","18.1%","2.1%","32.6%","8.2%","2.9%","","11,242,916","35.9%","51.1%","1.8%","2.2%","9.0%","11,441,913","30.4%","47.9%","2.6%","7.4%","11.7%","","401,736","31.8%","(X)","(X)","(X)","(X)","(X)","","748,582","34.3%","","5.9%","7.2%","5.9%","15.3%","256,777","61.8%","70.2%","","7,752,643","5.6%","5.3%","43.2%","21.8%","24.0%","","18,619,469","7.6%","7.5%","24.5%","21.2%","7.5%","20.4%","11.2%","84.8%","31.5%","","21,313,838","6.7%","","28,410,863","11.4%","7,436,862","4.4%","17,424,480","9.5%","3,549,521","35.7%","","28,515,322","85.1%","14.9%","14.2%","8.4%","5.8%","3.9%","1.9%","0.7%","","28,862,581","83.0%","81.4%","59.5%","21.9%","1.6%","17.0%","","4,904,169","39.8%","60.2%","","5,368,391","464,222","30.0%","70.0%","4,904,169","26.5%","73.5%","","4,904,169","4.3%","22.7%","5.7%","0.3%","65.9%","1.1%","","26,903,358","64.9%","35.1%","13.1%","28.7%","11.0%","2.3%","0.6%","3.0%","1.3%","1.1%","0.3%","","28,862,581","5.2%","0.6%","0.7%","0.2%","0.6%","6.5%","1.7%","0.2%","8.4%","0.2%","0.1%","6.0%","1.8%","0.1%","0.5%","1.0%","0.1%","0.3%","0.8%","1.3%","0.0%","1.4%","0.5%","0.1%","0.1%","0.4%","0.3%","","10,239,341","93.9%","86.9%"
"Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,033,651","624,878","303,732","52,438","17,849","150,600","13,737","95,553","24,790","205,735","39,305","109,357","52,856","410,822","246,815","3.08","3.58","","3,184,373","1,033,651","624,249","53,071","1,135,002","210,749","127,651","","1,230,604","413,021","687,650","13,326","20,779","95,828","1,215,851","341,517","670,520","16,113","64,673","123,028","","49,687","7,159","19","61","6","108","31","","64,889","15,596","","3,394","4,046","2,078","6,078","15,596","8,927","11,661","","1,015,636","56,918","51,570","424,658","217,787","264,703","","1,921,860","47,665","84,838","435,611","482,895","189,992","450,953","229,906","1,789,357","680,859","","2,279,969","118,744","","3,205,178","313,742","943,325","35,406","1,907,620","167,428","354,233","110,908","","3,185,674","2,692,443","493,231","474,675","283,948","190,727","95,717","95,010","18,556","","3,231,370","2,957,936","2,923,997","1,991,496","932,501","33,939","273,434","","273,434","117,030","156,404","","307,373","33,939","8,274","25,665","273,434","74,234","199,200","","273,434","27,542","57,297","10,365","10,756","158,706","8,768","","2,985,731","2,524,732","460,999","139,986","310,259","100,272","63,746","11,851","64,918","22,198","22,076","5,665","","3,231,370","142,182","8,705","5,736","143,949","56,793","814,637","55,787","7,581","328,530","12,699","5,306","191,873","88,312","1,683","71,459","25,477","6,102","11,066","25,148","129,372","1,432","17,935","104,248","34,893","3,103","58,953","2,314","","1,033,651","999,866","938,824"
"    Percent","","1,033,651","60.5%","29.4%","5.1%","1.7%","14.6%","1.3%","9.2%","2.4%","19.9%","3.8%","10.6%","5.1%","39.7%","23.9%","(X)","(X)","","3,184,373","32.5%","19.6%","1.7%","35.6%","6.6%","4.0%","","1,230,604","33.6%","55.9%","1.1%","1.7%","7.8%","1,215,851","28.1%","55.1%","1.3%","5.3%","10.1%","","49,687","14.4%","(X)","(X)","(X)","(X)","(X)","","64,889","24.0%","","5.2%","6.2%","3.2%","9.4%","15,596","57.2%","74.8%","","1,015,636","5.6%","5.1%","41.8%","21.4%","26.1%","","1,921,860","2.5%","4.4%","22.7%","25.1%","9.9%","23.5%","12.0%","93.1%","35.4%","","2,279,969","5.2%","","3,205,178","9.8%","943,325","3.8%","1,907,620","8.8%","354,233","31.3%","","3,185,674","84.5%","15.5%","14.9%","8.9%","6.0%","3.0%","3.0%","0.6%","","3,231,370","91.5%","90.5%","61.6%","28.9%","1.1%","8.5%","","273,434","42.8%","57.2%","","307,373","33,939","24.4%","75.6%","273,434","27.1%","72.9%","","273,434","10.1%","21.0%","3.8%","3.9%","58.0%","3.2%","","2,985,731","84.6%","15.4%","4.7%","10.4%","3.4%","2.1%","0.4%","2.2%","0.7%","0.7%","0.2%","","3,231,370","4.4%","0.3%","0.2%","4.5%","1.8%","25.2%","1.7%","0.2%","10.2%","0.4%","0.2%","5.9%","2.7%","0.1%","2.2%","0.8%","0.2%","0.3%","0.8%","4.0%","0.0%","0.6%","3.2%","1.1%","0.1%","1.8%","0.1%","","1,033,651","96.7%","90.8%"
"Vermont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","262,514","123,588","39,575","23,222","5,556","48,148","3,102","36,029","12,196","67,556","10,028","44,482","24,016","63,429","89,036","2.35","2.92","","616,038","262,514","123,090","23,756","155,288","23,223","28,167","","268,031","97,215","129,188","3,090","7,371","31,167","276,716","82,906","130,348","3,163","23,004","37,295","","5,492","1,556","18","39","3","66","24","","7,571","2,973","","459","596","301","1,617","2,973","1,638","2,149","","146,957","9,149","6,323","52,795","29,140","49,550","","454,463","8,269","19,646","127,128","74,766","38,964","110,000","75,690","426,548","185,690","","521,836","34,347","","635,583","90,229","118,608","6,486","395,018","47,096","121,957","36,647","","636,320","554,280","82,040","79,622","39,901","39,721","13,698","26,023","2,418","","641,637","613,632","607,445","315,225","292,220","6,187","28,005","","28,005","16,142","11,863","","34,192","6,187","1,128","5,059","28,005","8,690","19,315","","28,005","7,925","9,275","2,247","331","3,145","5,082","","612,469","578,734","33,735","7,705","7,122","1,200","19,177","4,107","5,101","1,885","2,335","513","","641,637","47,017","2,106","1,927","2,407","7,646","113,491","64,859","48,815","64,334","2,622","3,114","104,395","45,494","2,267","6,383","23,234","2,742","7,036","7,807","26,130","1,458","2,950","10,005","1,877","2,162","6,501","1,493","","262,514","242,354","222,112"
"    Percent","","262,514","47.1%","15.1%","8.8%","2.1%","18.3%","1.2%","13.7%","4.6%","25.7%","3.8%","16.9%","9.1%","24.2%","33.9%","(X)","(X)","","616,038","42.6%","20.0%","3.9%","25.2%","3.8%","4.6%","","268,031","36.3%","48.2%","1.2%","2.8%","11.6%","276,716","30.0%","47.1%","1.1%","8.3%","13.5%","","5,492","28.3%","(X)","(X)","(X)","(X)","(X)","","7,571","39.3%","","6.1%","7.9%","4.0%","21.4%","2,973","55.1%","72.3%","","146,957","6.2%","4.3%","35.9%","19.8%","33.7%","","454,463","1.8%","4.3%","28.0%","16.5%","8.6%","24.2%","16.7%","93.9%","40.9%","","521,836","6.6%","","635,583","14.2%","118,608","5.5%","395,018","11.9%","121,957","30.0%","","636,320","87.1%","12.9%","12.5%","6.3%","6.2%","2.2%","4.1%","0.4%","","641,637","95.6%","94.7%","49.1%","45.5%","1.0%","4.4%","","28,005","57.6%","42.4%","","34,192","6,187","18.2%","81.8%","28,005","31.0%","69.0%","","28,005","28.3%","33.1%","8.0%","1.2%","11.2%","18.1%","","612,469","94.5%","5.5%","1.3%","1.2%","0.2%","3.1%","0.7%","0.8%","0.3%","0.4%","0.1%","","641,637","7.3%","0.3%","0.3%","0.4%","1.2%","17.7%","10.1%","7.6%","10.0%","0.4%","0.5%","16.3%","7.1%","0.4%","1.0%","3.6%","0.4%","1.1%","1.2%","4.1%","0.2%","0.5%","1.6%","0.3%","0.3%","1.0%","0.2%","","262,514","92.3%","84.6%"
"Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,248,528","1,617,381","647,650","187,947","57,742","553,432","38,286","388,086","113,033","889,768","160,205","511,169","237,769","1,009,004","949,519","2.57","3.15","","8,346,977","3,248,528","1,613,361","191,945","2,422,683","563,003","307,457","","3,441,423","1,214,723","1,776,152","61,933","90,892","297,723","3,573,742","1,071,783","1,712,710","81,496","295,735","412,018","","99,799","28,991","26","49","8","81","31","","179,831","62,369","","9,366","12,592","9,167","31,244","62,369","39,271","42,137","","2,121,897","120,102","100,815","838,349","440,220","622,411","","5,882,521","217,549","322,050","1,402,487","1,102,111","465,927","1,338,831","1,033,566","5,342,922","2,372,397","","6,559,680","671,519","","8,357,984","994,331","1,889,839","82,651","5,162,822","494,241","1,305,323","417,439","","8,490,183","7,269,008","1,221,175","1,162,014","482,986","679,028","411,723","267,305","59,161","","8,582,479","7,505,560","7,334,624","4,223,864","3,110,760","170,936","1,076,919","","1,076,919","588,596","488,323","","1,247,855","170,936","42,154","128,782","1,076,919","297,808","779,111","","1,076,904","105,849","454,836","117,035","3,407","382,161","13,616","","8,080,985","6,750,624","1,330,361","469,028","595,248","243,941","295,170","69,443","302,957","117,910","136,986","37,734","","8,582,479","784,684","81,617","21,698","18,364","62,645","879,133","137,546","29,726","876,239","31,802","27,624","776,721","334,621","13,368","48,964","151,996","17,649","47,031","117,802","161,418","15,327","203,209","52,624","21,053","21,556","56,252","49,784","","3,248,528","3,032,703","2,846,073"
"    Percent","","3,248,528","49.8%","19.9%","5.8%","1.8%","17.0%","1.2%","11.9%","3.5%","27.4%","4.9%","15.7%","7.3%","31.1%","29.2%","(X)","(X)","","8,346,977","38.9%","19.3%","2.3%","29.0%","6.7%","3.7%","","3,441,423","35.3%","51.6%","1.8%","2.6%","8.7%","3,573,742","30.0%","47.9%","2.3%","8.3%","11.5%","","99,799","29.0%","(X)","(X)","(X)","(X)","(X)","","179,831","34.7%","","5.2%","7.0%","5.1%","17.4%","62,369","63.0%","67.6%","","2,121,897","5.7%","4.8%","39.5%","20.7%","29.3%","","5,882,521","3.7%","5.5%","23.8%","18.7%","7.9%","22.8%","17.6%","90.8%","40.3%","","6,559,680","10.2%","","8,357,984","11.9%","1,889,839","4.4%","5,162,822","9.6%","1,305,323","32.0%","","8,490,183","85.6%","14.4%","13.7%","5.7%","8.0%","4.8%","3.1%","0.7%","","8,582,479","87.5%","85.5%","49.2%","36.2%","2.0%","12.5%","","1,076,919","54.7%","45.3%","","1,247,855","170,936","24.7%","75.3%","1,076,919","27.7%","72.3%","","1,076,904","9.8%","42.2%","10.9%","0.3%","35.5%","1.3%","","8,080,985","83.5%","16.5%","5.8%","7.4%","3.0%","3.7%","0.9%","3.7%","1.5%","1.7%","0.5%","","8,582,479","9.1%","1.0%","0.3%","0.2%","0.7%","10.2%","1.6%","0.3%","10.2%","0.4%","0.3%","9.1%","3.9%","0.2%","0.6%","1.8%","0.2%","0.5%","1.4%","1.9%","0.2%","2.4%","0.6%","0.2%","0.3%","0.7%","0.6%","","3,248,528","93.4%","87.6%"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
