"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US36027","Dutchess County, New York","18037","1384","null","null","44303","null","2143","null","74617","null","3196","null","116219","null","4061","null","246611","null","16373","null","439532","null","55635","null",
"0500000US36029","Erie County, New York","10946","691","null","null","30898","null","1089","null","54727","null","1583","null","86883","null","1984","null","184264","null","7353","null","316996","null","23046","null",
"0500000US36045","Jefferson County, New York","11021","2260","null","null","29091","null","2249","null","46386","null","3273","null","77071","null","3774","null","142559","null","10132","null","225699","null","30818","null",
"0500000US36047","Kings County, New York","9198","340","null","null","28838","null","681","null","55352","null","923","null","94245","null","1133","null","227940","null","5905","null","420337","null","20239","null",
"0500000US36051","Livingston County, New York","12408","2584","null","null","34649","null","3162","null","53150","null","4214","null","75565","null","4340","null","130372","null","9115","null","192915","null","22546","null",
"0500000US36053","Madison County, New York","14544","2137","null","null","35338","null","4856","null","60781","null","5414","null","95833","null","6299","null","176655","null","19006","null","301401","null","58275","null",
"0500000US36055","Monroe County, New York","11387","763","null","null","31962","null","1209","null","55060","null","1446","null","88385","null","2132","null","186708","null","7377","null","323244","null","23928","null",
"0500000US36059","Nassau County, New York","23443","1022","null","null","63264","null","1672","null","106195","null","1796","null","159870","null","2239","null","342400","null","9076","null","610761","null","26922","null",
"0500000US36061","New York County, New York","10312","663","null","null","38250","null","1593","null","78786","null","1803","null","144191","null","3690","null","447168","null","14721","null","871810","null","31869","null",
"0500000US36063","Niagara County, New York","12440","1390","null","null","31646","null","1780","null","51091","null","2883","null","84172","null","3454","null","149994","null","8502","null","228241","null","25033","null",
"0500000US36065","Oneida County, New York","11325","1194","null","null","31668","null","1842","null","53371","null","2256","null","80465","null","3199","null","166643","null","14789","null","284606","null","48937","null",
"0500000US36067","Onondaga County, New York","11472","972","null","null","32988","null","1497","null","57565","null","1911","null","91110","null","2527","null","187734","null","7599","null","324000","null","25239","null",
"0500000US36069","Ontario County, New York","16738","1923","null","null","38051","null","2388","null","58154","null","3729","null","91197","null","4887","null","186021","null","17964","null","311949","null","63526","null",
"0500000US36071","Orange County, New York","14993","1418","null","null","40705","null","2446","null","73163","null","3883","null","113432","null","4222","null","213013","null","10578","null","326223","null","26159","null",
"0500000US36075","Oswego County, New York","12198","1361","null","null","31947","null","2744","null","53198","null","2757","null","79446","null","3801","null","148660","null","12020","null","231184","null","34709","null",
"0500000US36079","Putnam County, New York","25897","3551","null","null","60459","null","6090","null","97955","null","8087","null","146325","null","7879","null","284257","null","43268","null","491531","null","146393","null",
"0500000US36081","Queens County, New York","12936","526","null","null","35756","null","887","null","62320","null","1295","null","97688","null","1576","null","198195","null","4710","null","323066","null","14781","null",
"0500000US36083","Rensselaer County, New York","15439","1603","null","null","38072","null","2365","null","65384","null","3699","null","99675","null","4471","null","185710","null","16453","null","296119","null","49820","null",
"0500000US36085","Richmond County, New York","11357","1559","null","null","41327","null","3377","null","77734","null","3710","null","119044","null","4374","null","227944","null","11210","null","362891","null","30765","null",
"0500000US36087","Rockland County, New York","18621","1754","null","null","48517","null","3109","null","86404","null","4770","null","140357","null","6354","null","286683","null","15102","null","470283","null","42231","null",
"0500000US36089","St. Lawrence County, New York","11833","1467","null","null","30131","null","2399","null","51034","null","2874","null","76321","null","3941","null","151122","null","16491","null","264191","null","53112","null",
"0500000US36091","Saratoga County, New York","19367","1928","null","null","48052","null","2926","null","76925","null","3429","null","112856","null","4869","null","242630","null","23553","null","447667","null","78728","null",
"0500000US36093","Schenectady County, New York","13518","1536","null","null","33291","null","2596","null","58635","null","3737","null","89139","null","3899","null","183235","null","16109","null","315686","null","51189","null",
"0500000US36101","Steuben County, New York","15036","1767","null","null","31370","null","2195","null","50404","null","3180","null","78208","null","4553","null","174453","null","28735","null","326271","null","98274","null",
"0500000US36103","Suffolk County, New York","20561","1106","null","null","56419","null","1655","null","93260","null","2028","null","140106","null","2464","null","282698","null","8833","null","493528","null","27238","null",
"0500000US36105","Sullivan County, New York","12557","2312","null","null","28854","null","4142","null","52183","null","7237","null","90037","null","8527","null","198724","null","30757","null","356620","null","97956","null",
"0500000US36109","Tompkins County, New York","7830","2419","null","null","32126","null","3984","null","56560","null","3388","null","86733","null","5614","null","184970","null","13890","null","295798","null","36428","null",
"0500000US36111","Ulster County, New York","14034","1574","null","null","34564","null","2839","null","62515","null","3778","null","96726","null","5085","null","203038","null","12946","null","341299","null","37218","null",
"0500000US36113","Warren County, New York","14576","2806","null","null","36050","null","3622","null","58501","null","4846","null","90660","null","6195","null","178797","null","36847","null","323041","null","138434","null",
"0500000US36117","Wayne County, New York","17014","2408","null","null","38044","null","2858","null","59270","null","3923","null","82423","null","4180","null","155357","null","16036","null","252217","null","57106","null",
"0500000US36119","Westchester County, New York","16043","1004","null","null","48059","null","2035","null","89249","null","2699","null","149965","null","3745","null","402202","null","14879","null","771113","null","40941","null",
"0500000US37001","Alamance County, North Carolina","11728","1439","null","null","29304","null","2384","null","45581","null","2481","null","73095","null","4429","null","143336","null","10403","null","224151","null","30771","null",
"0500000US37019","Brunswick County, North Carolina","9565","1906","null","null","28746","null","3258","null","49956","null","3640","null","75980","null","3874","null","166414","null","28567","null","307776","null","102392","null",
"0500000US37021","Buncombe County, North Carolina","13642","1233","null","null","30386","null","1855","null","50425","null","2090","null","76082","null","2913","null","174078","null","14915","null","319420","null","44955","null",
"0500000US37023","Burke County, North Carolina","10612","1781","null","null","24393","null","2444","null","39704","null","3169","null","57285","null","3653","null","127081","null","19456","null","242896","null","69258","null",
"0500000US37025","Cabarrus County, North Carolina","16704","1853","null","null","39748","null","3185","null","62935","null","3790","null","92986","null","4639","null","181259","null","10837","null","272474","null","24607","null",
"0500000US37027","Caldwell County, North Carolina","9833","1403","null","null","22553","null","2295","null","36562","null","3211","null","57576","null","4301","null","123483","null","19474","null","217575","null","68325","null",
"0500000US37031","Carteret County, North Carolina","11618","1780","null","null","29065","null","3706","null","50508","null","4830","null","78141","null","5681","null","153023","null","12936","null","240048","null","30481","null",
"0500000US37035","Catawba County, North Carolina","12709","1545","null","null","32156","null","2452","null","49246","null","3388","null","76317","null","4696","null","157568","null","16029","null","280038","null","47855","null",
"0500000US37037","Chatham County, North Carolina","12869","1816","null","null","34065","null","5189","null","62619","null","5626","null","105353","null","8188","null","255363","null","26753","null","451455","null","69854","null",
"0500000US37045","Cleveland County, North Carolina","6201","1731","null","null","20162","null","2749","null","37379","null","3007","null","60480","null","4165","null","128374","null","20759","null","219648","null","66194","null",
"0500000US37049","Craven County, North Carolina","11521","1907","null","null","30139","null","3914","null","49568","null","3511","null","77587","null","5757","null","166927","null","22354","null","285396","null","63533","null",
"0500000US37051","Cumberland County, North Carolina","10446","961","null","null","27421","null","1342","null","44746","null","1609","null","67458","null","2500","null","136263","null","9365","null","233482","null","31129","null",
"0500000US37057","Davidson County, North Carolina","11592","1360","null","null","28256","null","2168","null","46124","null","2861","null","70287","null","4309","null","140946","null","10172","null","221199","null","26966","null",
"0500000US37063","Durham County, North Carolina","11934","1435","null","null","34179","null","1632","null","54452","null","2336","null","87735","null","3600","null","200880","null","17569","null","361311","null","59007","null",
"0500000US37067","Forsyth County, North Carolina","10614","852","null","null","28630","null","1603","null","48403","null","1866","null","77285","null","2461","null","200100","null","15502","null","414203","null","55203","null",
"0500000US37071","Gaston County, North Carolina","11912","1143","null","null","29326","null","1963","null","48738","null","2565","null","74839","null","3388","null","183490","null","49302","null","380432","null","189872","null",
"0500000US37081","Guilford County, North Carolina","10273","953","null","null","28034","null","1465","null","47405","null","1913","null","76732","null","2839","null","184391","null","12978","null","345733","null","43936","null",
"0500000US37085","Harnett County, North Carolina","11471","1618","null","null","31264","null","2420","null","51956","null","2730","null","77224","null","3798","null","139465","null","10617","null","217325","null","32914","null",
"0500000US37089","Henderson County, North Carolina","13648","1860","null","null","33598","null","2946","null","54150","null","3320","null","78436","null","4737","null","161486","null","15212","null","268830","null","46116","null",
"0500000US37097","Iredell County, North Carolina","14269","1273","null","null","35070","null","2065","null","56587","null","2935","null","86886","null","4320","null","205940","null","19568","null","388843","null","70911","null",
"0500000US37101","Johnston County, North Carolina","14394","2102","null","null","34316","null","2629","null","54839","null","3413","null","80845","null","4155","null","140785","null","9603","null","211976","null","26075","null",
"0500000US37109","Lincoln County, North Carolina","13330","2180","null","null","32004","null","2696","null","49935","null","3826","null","77614","null","5796","null","163567","null","12561","null","268585","null","27417","null",
"0500000US37119","Mecklenburg County, North Carolina","15096","973","null","null","38915","null","1235","null","63433","null","1666","null","99534","null","1988","null","231440","null","8829","null","421584","null","27964","null",
"0500000US37125","Moore County, North Carolina","13272","2059","null","null","31818","null","2914","null","53958","null","4969","null","86365","null","6093","null","179108","null","23990","null","314894","null","75755","null",
"0500000US37127","Nash County, North Carolina","10188","1560","null","null","25723","null","3870","null","46467","null","4323","null","73966","null","7126","null","168361","null","20366","null","291071","null","65507","null",
"0500000US37129","New Hanover County, North Carolina","8613","1793","null","null","27123","null","2160","null","47952","null","3069","null","79313","null","4634","null","191016","null","17080","null","357453","null","48773","null",
"0500000US37133","Onslow County, North Carolina","14196","1889","null","null","31555","null","2328","null","47796","null","3158","null","69878","null","3198","null","121077","null","6804","null","177296","null","11226","null",
"0500000US37135","Orange County, North Carolina","12499","2180","null","null","38243","null","3499","null","65810","null","4189","null","106109","null","5986","null","250162","null","19684","null","426232","null","51183","null",
"0500000US37147","Pitt County, North Carolina","7685","1128","null","null","24504","null","2527","null","46145","null","3260","null","75181","null","4426","null","161207","null","13867","null","282398","null","47800","null",
"0500000US37151","Randolph County, North Carolina","12016","1780","null","null","28323","null","1913","null","45408","null","3229","null","68256","null","4656","null","123477","null","9397","null","178917","null","19881","null",
"0500000US37155","Robeson County, North Carolina","6822","1024","null","null","19306","null","1510","null","34495","null","2468","null","57117","null","3817","null","122065","null","12301","null","217071","null","41714","null",
"0500000US37157","Rockingham County, North Carolina","8787","1695","null","null","23712","null","2706","null","40329","null","3896","null","60490","null","4248","null","117768","null","10863","null","189418","null","35854","null",
"0500000US37159","Rowan County, North Carolina","11438","1713","null","null","29038","null","2725","null","48641","null","3428","null","73254","null","4277","null","149514","null","14496","null","261628","null","44652","null",
"0500000US37161","Rutherford County, North Carolina","8038","1998","null","null","19950","null","2464","null","35406","null","5340","null","57239","null","5088","null","111366","null","14244","null","180816","null","36608","null",
"0500000US37171","Surry County, North Carolina","7519","1847","null","null","22765","null","2522","null","37503","null","3041","null","62553","null","4151","null","165998","null","34990","null","354440","null","128927","null",
"0500000US37179","Union County, North Carolina","17842","2094","null","null","43738","null","2949","null","70623","null","4042","null","108339","null","4902","null","252881","null","28082","null","489485","null","92999","null",
"0500000US37183","Wake County, North Carolina","19824","952","null","null","47228","null","1667","null","76196","null","2238","null","114272","null","2900","null","245359","null","10997","null","425253","null","35084","null",
"0500000US37191","Wayne County, North Carolina","9589","1116","null","null","23292","null","2120","null","41490","null","3467","null","69830","null","4886","null","147280","null","14494","null","249783","null","40755","null",
"0500000US37193","Wilkes County, North Carolina","10206","1962","null","null","23306","null","2999","null","41124","null","4754","null","64870","null","5514","null","117225","null","13334","null","183978","null","32804","null",
"0500000US37195","Wilson County, North Carolina","10096","1636","null","null","23981","null","2297","null","39223","null","3922","null","66125","null","4486","null","161107","null","32925","null","304178","null","105086","null",
"0500000US38015","Burleigh County, North Dakota","17166","2555","null","null","41967","null","3014","null","65879","null","5760","null","98204","null","7000","null","204830","null","30380","null","373080","null","98161","null",
"0500000US38017","Cass County, North Dakota","14666","1585","null","null","37004","null","3222","null","59443","null","2965","null","88349","null","5164","null","184033","null","17142","null","322120","null","51513","null",
"0500000US38035","Grand Forks County, North Dakota","9778","2533","null","null","29277","null","3238","null","49888","null","4046","null","79537","null","4643","null","158965","null","22667","null","274995","null","79978","null",
"0500000US38101","Ward County, North Dakota","15676","3323","null","null","40516","null","4376","null","62395","null","5243","null","94248","null","7190","null","175556","null","25640","null","297683","null","87078","null",
"0500000US39003","Allen County, Ohio","9842","1867","null","null","26458","null","2442","null","46713","null","3180","null","69921","null","3430","null","151662","null","18244","null","283107","null","64396","null",
"0500000US39007","Ashtabula County, Ohio","8259","1984","null","null","24546","null","2772","null","42972","null","2895","null","65335","null","4505","null","137495","null","18826","null","235328","null","67821","null",
"0500000US39009","Athens County, Ohio","8182","1878","null","null","22096","null","2554","null","36769","null","3816","null","63665","null","6989","null","150436","null","24603","null","254106","null","71781","null",
"0500000US39013","Belmont County, Ohio","9786","1766","null","null","25494","null","3428","null","48796","null","5007","null","78821","null","6154","null","149166","null","16747","null","251277","null","59519","null",
"0500000US39017","Butler County, Ohio","13427","1041","null","null","37230","null","2057","null","63506","null","2833","null","98598","null","3896","null","190078","null","9029","null","301582","null","23729","null",
"0500000US39023","Clark County, Ohio","12496","1021","null","null","28221","null","2217","null","47092","null","2907","null","72512","null","3445","null","143919","null","15942","null","252670","null","57592","null",
"0500000US39025","Clermont County, Ohio","14369","1732","null","null","38172","null","2507","null","61240","null","2660","null","93504","null","4367","null","196100","null","15363","null","340000","null","45580","null",
"0500000US39029","Columbiana County, Ohio","12691","1835","null","null","28449","null","3235","null","48198","null","3552","null","72794","null","4103","null","133556","null","12750","null","206152","null","37089","null",
"0500000US39035","Cuyahoga County, Ohio","8611","478","null","null","26537","null","644","null","46714","null","798","null","76701","null","1306","null","189956","null","6493","null","360590","null","21413","null",
"0500000US39041","Delaware County, Ohio","23689","3020","null","null","59073","null","3967","null","99598","null","5811","null","145983","null","6465","null","312242","null","31783","null","544934","null","79111","null",
"0500000US39043","Erie County, Ohio","13703","2577","null","null","33120","null","3392","null","50390","null","4004","null","81429","null","6031","null","187519","null","35384","null","358327","null","113820","null",
"0500000US39045","Fairfield County, Ohio","16760","2172","null","null","40051","null","3093","null","66042","null","3946","null","98271","null","4504","null","186432","null","24704","null","310720","null","93098","null",
